File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random5_8_300,6523,8,300,10 states,8 symbols,5076,6,0,2278,8,0,0,0,106.5636,11,10,26037,690841,SAT,80.3382,1200,1200,1200,1200,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,26037,690841,SAT,55.0017,1200,1200,1006,1200,0,194,1.00,0.84,1.00,0.90,0.90,0.90,0.975
Random5_0_300,6481,0,300,10 states,8 symbols,5093,6,0,2272,8,5,0,0,117.7665,11,10,25971,689053,SAT,71.9126,1200,1200,877,1170,30,323,0.97,0.73,0.97,0.8,0.9,0.9,0.95,100.0,83.33,,11,10,25971,689053,SAT,65.1117,1200,1200,1032,1167,33,168,0.97,0.86,0.97,0.90,0.90,0.90,0.95
Random5_5_300,4407,5,300,10 states,8 symbols,5086,6,0,2319,8,0,0,0,118.8064,11,10,26488,703059,SAT,74.2904,1200,1200,614,1181,19,586,0.97,0.51,0.98,0.7,0.7,0.7,0.825,100.0,0.0,,11,10,26488,703059,SAT,97.5677,1200,1200,882,1161,39,318,0.96,0.73,0.97,0.80,0.90,0.90,0.9
Random5_4_300,1794,4,300,10 states,8 symbols,5115,6,0,2303,8,0,0,0,113.575,11,10,26312,698291,SAT,67.1382,1200,1200,1200,1178,22,0,0.98,1.0,0.98,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,26312,698291,SAT,68.5000,1200,1200,1200,1178,22,0,0.98,1.00,0.98,1.00,1.00,1.00,0.975
Random5_7_300,5161,7,300,10 states,8 symbols,5108,6,0,2323,8,15,0,0,103.0576,11,10,26532,704251,SAT,123.8604,1200,1200,802,1180,20,398,0.98,0.67,0.98,0.8,0.8,0.8,0.925,100.0,250.0,,11,10,26532,704251,SAT,124.4812,1200,1200,842,1179,21,358,0.98,0.70,0.98,0.80,0.80,0.80,0.925
Random5_9_300,2895,9,300,10 states,8 symbols,5110,6,0,2158,8,0,0,0,120.8129,11,10,24717,655081,SAT,79.8263,1200,1200,1200,1189,11,0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,24717,655081,SAT,63.0552,1200,1200,1200,1189,11,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random5_3_300,9653,3,300,10 states,8 symbols,5107,6,0,2304,8,0,0,0,108.8231,11,10,26323,698589,SAT,85.9761,1200,1200,1053,1191,9,147,0.99,0.88,0.99,0.9,0.9,0.9,0.975,100.0,0.0,,11,10,26323,698589,SAT,86.5939,1200,1200,1053,1191,9,147,0.99,0.88,0.99,0.90,0.90,0.90,0.975
Random5_1_300,8749,1,300,10 states,8 symbols,5074,6,0,2418,8,0,0,0,117.8501,11,10,27577,732561,SAT,67.7701,1200,1200,1072,1192,8,128,0.99,0.89,0.99,0.9,0.9,0.9,0.975,100.0,0.0,,11,10,27577,732561,SAT,84.0575,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random5_2_300,8637,2,300,10 states,8 symbols,5095,6,0,2255,8,0,0,0,127.6056,11,10,25784,683987,SAT,62.8749,1200,1200,807,1180,20,393,0.98,0.67,0.98,0.8,0.8,0.8,0.925,100.0,0.0,,11,10,25784,683987,SAT,64.1476,1200,1200,807,1180,20,393,0.98,0.67,0.98,0.80,0.80,0.80,0.925
Random5_6_300,9955,6,300,10 states,8 symbols,5130,7,0,2148,8,0,0,0,136.0897,11,10,24607,652343,SAT,65.6131,1200,1200,870,1200,0,330,1.0,0.72,1.0,0.8,0.9,0.9,0.9621794871794872,100.0,0.0,,11,10,24607,652343,SAT,86.6100,1200,1200,942,1197,3,258,1.00,0.79,1.00,0.90,0.90,0.90,0.95
