File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random5_6_150,9955,6,150,10 states,8 symbols,2529,6,0,1178,8,5,0,0,27.0545,11,10,13937,363041,SAT,43.619,600,600,234,587,13,366,0.95,0.39,0.98,0.6,0.7,0.7,0.9,100.0,83.33,,11,10,13937,363041,SAT,37.1379,600,600,179,587,13,421,0.93,0.30,0.98,0.50,0.60,0.60,0.860897435897436
Random5_2_150,8637,2,150,10 states,8 symbols,2523,6,0,1090,8,5,0,0,29.2597,11,10,12969,336817,SAT,31.6875,600,600,349,595,5,251,0.99,0.58,0.99,0.7,0.8,0.8,0.875,100.0,83.33,,11,10,12969,336817,SAT,32.5624,600,600,209,597,3,391,0.99,0.35,0.99,0.50,0.70,0.70,0.925
Random5_5_150,4407,5,150,10 states,8 symbols,2506,6,0,1153,8,0,0,0,24.3495,11,10,13662,355591,SAT,74.4612,600,600,305,583,17,295,0.95,0.51,0.97,0.7,0.7,0.7,0.85,100.0,0.0,,11,10,13662,355591,SAT,74.5453,600,600,305,583,17,295,0.95,0.51,0.97,0.70,0.70,0.70,0.85
Random5_9_150,2895,9,150,10 states,8 symbols,2528,6,0,1139,8,0,0,0,26.7242,11,10,13508,351419,SAT,61.0638,600,600,479,556,44,121,0.92,0.8,0.93,0.9,0.9,0.9,0.875,100.0,0.0,,11,10,13508,351419,SAT,61.2474,600,600,485,561,39,115,0.93,0.81,0.94,0.90,0.90,0.90,0.875
Random5_8_150,6523,8,150,10 states,8 symbols,2510,6,0,1072,8,57,0,0,26.3545,11,10,12771,331453,SAT,69.1479,600,600,452,590,10,148,0.98,0.75,0.98,0.9,0.9,0.9,0.9,100.0,950.0,,11,10,12771,331453,SAT,67.8755,600,600,388,589,11,212,0.97,0.65,0.98,0.80,0.80,0.80,0.9
Random5_3_150,9653,3,150,10 states,8 symbols,2507,6,0,1199,8,15,0,0,23.832,11,10,14168,369299,SAT,51.4,600,600,545,545,55,55,0.91,0.91,0.91,0.9,0.9,0.9,0.925,100.0,250.0,,11,10,14168,369299,SAT,29.8615,600,600,434,560,40,166,0.92,0.72,0.93,0.80,0.80,0.80,0.9
Random5_0_150,6481,0,150,10 states,8 symbols,2509,6,0,1109,8,30,0,0,26.5748,11,10,13178,342479,SAT,46.1083,600,600,375,576,24,225,0.94,0.62,0.96,0.8,0.8,0.8,0.85,100.0,500.0,,11,10,13178,342479,SAT,48.0817,600,600,386,597,3,214,0.99,0.64,0.99,0.80,0.80,0.80,0.9368589743589744
Random5_4_150,1794,4,150,10 states,8 symbols,2520,7,0,1097,8,18,0,0,27.0692,11,10,13046,339145,SAT,45.7767,600,600,600,584,16,0,0.97,1.0,0.97,1.0,1.0,1.0,0.975,100.0,257.14,,11,10,13046,339145,SAT,36.7893,600,600,524,585,15,76,0.97,0.87,0.97,0.90,0.90,0.90,0.95
Random5_1_150,8749,1,150,10 states,8 symbols,2510,6,0,1155,8,25,0,0,28.5554,11,10,13684,356187,SAT,53.9042,600,600,442,559,41,158,0.92,0.74,0.93,0.8,0.8,0.8,0.875,100.0,416.67,,11,10,13684,356187,SAT,45.3936,600,600,509,577,23,91,0.96,0.85,0.96,0.90,0.90,0.90,0.925
Random5_7_150,5161,7,150,10 states,8 symbols,2531,7,0,1088,8,32,0,0,30.1633,11,10,12947,336463,SAT,79.8766,600,600,388,579,21,212,0.95,0.65,0.96,0.8,0.8,0.8,0.8862179487179487,100.0,457.14,,11,10,12947,336463,SAT,77.2335,600,600,388,579,21,212,0.95,0.65,0.96,0.80,0.80,0.80,0.8862179487179487
