File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random5_4_37,1794,4,37,10 states,8 symbols,498,13,6,152,8,220,0,0,4.0056,13,12,3341,87209,SAT,87.6448,148,148,4,148,0,144,1.0,0.03,1.0,0.1,0.5,0.5,0.4125,68.42,1157.89,,13,12,3341,87209,SAT,95.4890,148,148,4,148,0,144,1.00,0.03,1.00,0.10,0.50,0.50,0.4125
Random5_6_37,9955,6,37,10 states,8 symbols,496,18,7,233,8,246,0,0,10.9535,16,15,5792,192749,SAT,987.7557,148,148,7,145,3,141,0.7,0.05,0.98,0.1,0.5,0.5,0.25,72.0,984.0,,16,15,5792,192749,SAT,964.1603,148,148,10,148,0,138,1.00,0.07,1.00,0.10,0.50,0.50,0.25169491525423726
Random5_3_37,9653,3,37,10 states,8 symbols,498,8,1,245,8,49,0,0,1.4326,11,10,3674,85733,SAT,9.8497,148,148,21,141,7,127,0.75,0.14,0.95,0.2,0.5,0.5,0.65,88.89,544.44,,11,10,3674,85733,SAT,9.9070,148,148,21,141,7,127,0.75,0.14,0.95,0.20,0.50,0.50,0.65
Random5_1_37,8749,1,37,10 states,8 symbols,498,8,1,241,8,163,0,0,1.5803,11,10,3630,84541,SAT,33.0771,148,148,1,148,0,147,1.0,0.01,1.0,0.0,0.5,0.5,0.5388157894736842,88.89,1811.11,,11,10,3630,84541,SAT,32.0767,148,148,2,148,0,146,1.00,0.01,1.00,0.00,0.50,0.50,0.5570512820512821
Random5_5_37,4407,5,37,10 states,8 symbols,502,7,1,242,8,102,0,0,1.6678,11,10,3641,84597,SAT,77.6344,148,148,1,147,1,147,0.5,0.01,0.99,0.0,0.5,0.5,0.425,87.5,1275.0,,11,10,3641,84597,SAT,79.4575,148,148,1,147,1,147,0.50,0.01,0.99,0.00,0.50,0.50,0.425
Random5_7_37,5161,7,37,10 states,8 symbols,495,6,0,241,8,30,0,0,0.7913,11,10,3630,83815,SAT,193.0943,148,148,3,144,4,145,0.43,0.02,0.97,0.0,0.5,0.5,0.65,100.0,500.0,,11,10,3630,83815,SAT,193.0436,148,148,3,144,4,145,0.43,0.02,0.97,0.00,0.50,0.50,0.65
Random5_2_37,8637,2,37,10 states,8 symbols,502,7,1,239,8,71,0,0,1.4722,11,10,3608,83703,SAT,67.778,148,148,27,142,6,121,0.82,0.18,0.96,0.3,0.6,0.6,0.75,87.5,887.5,,11,10,3608,83703,SAT,67.7664,148,148,27,142,6,121,0.82,0.18,0.96,0.30,0.60,0.60,0.75
Random5_0_37,6481,0,37,10 states,8 symbols,500,18,5,228,8,279,0,0,6.5842,15,14,5235,163859,SAT,876.0988,148,148,6,147,1,142,0.86,0.04,0.99,0.1,0.5,0.5,0.3,78.26,1213.04,,15,14,5235,163859,SAT,908.1709,148,148,1,147,1,147,0.50,0.01,0.99,0.00,0.50,0.50,0.2142857142857143
Random5_8_37,6523,8,37,10 states,8 symbols,509,6,1,238,8,107,0,0,1.3488,11,10,3597,83163,SAT,14.9649,148,148,17,145,3,131,0.85,0.11,0.98,0.2,0.5,0.5,0.6583333333333333,85.71,1528.57,,11,10,3597,83163,SAT,16.6297,148,148,11,146,2,137,0.85,0.07,0.99,0.10,0.50,0.50,0.575
Random5_9_37,2895,9,37,10 states,8 symbols,504,21,16,244,8,561,0,0,21.5093,18,17,7002,265902,SAT,1429.5424,148,148,5,148,0,143,1.0,0.03,1.0,0.1,0.5,0.5,0.2977941176470588,56.76,1516.22,,18,17,7002,265902,SAT,1424.2258,148,148,5,148,0,143,1.00,0.03,1.00,0.10,0.50,0.50,0.2977941176470588
