File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
coffeemachine_5_12,6578,5,12,6 states,8 symbols,70,5,3,34,8,53,3,0,0.1167,5,4,475,4305,SAT,0.1279,48,48,37,42,6,11,0.86,0.77,0.88,0.8,0.8,0.8,0.5729166666666666,62.5,662.5,,5,4,475,4305,SAT,0.1500,48,48,39,43,5,9,0.89,0.81,0.90,0.80,0.90,0.90,0.5729166666666666
coffeemachine_1_12,8014,1,12,6 states,8 symbols,69,5,2,30,8,36,3,0,0.1082,5,4,455,4011,SAT,0.094,48,48,37,46,2,11,0.95,0.77,0.96,0.9,0.9,0.9,0.5208333333333334,71.43,514.29,,5,4,455,4011,SAT,0.1337,48,48,42,46,2,6,0.95,0.88,0.96,0.90,0.90,0.90,0.5208333333333334
coffeemachine_0_12,3681,0,12,6 states,8 symbols,69,2,3,34,8,7,3,0,0.1134,5,4,475,4155,SAT,0.1227,48,48,31,43,5,17,0.86,0.65,0.9,0.7,0.8,0.8,0.3125,40.0,140.0,,5,4,475,4155,SAT,0.1515,48,48,34,42,6,14,0.85,0.71,0.88,0.80,0.80,0.80,0.3125
coffeemachine_7_12,8829,7,12,6 states,8 symbols,69,4,2,31,8,24,3,0,0.1087,5,4,460,4022,SAT,0.1081,48,48,39,42,6,9,0.87,0.81,0.88,0.8,0.8,0.8,0.4166666666666666,66.67,400.0,,5,4,460,4022,SAT,0.1592,48,48,46,42,6,2,0.88,0.96,0.88,0.90,0.90,0.90,0.41666666666666663
coffeemachine_3_12,5795,3,12,6 states,8 symbols,71,5,2,33,8,47,3,0,0.1101,5,4,470,4194,SAT,0.0791,48,48,41,45,3,7,0.93,0.85,0.94,0.9,0.9,0.9,0.46875,71.43,671.43,,5,4,470,4194,SAT,0.1091,48,48,44,40,8,4,0.85,0.92,0.83,0.90,0.90,0.90,0.46875
coffeemachine_9_12,2925,9,12,6 states,8 symbols,73,7,2,35,8,41,3,0,0.1472,6,5,648,6778,SAT,0.1584,48,48,34,46,2,14,0.94,0.71,0.96,0.8,0.8,0.8,0.5958333333333333,77.78,455.56,,6,5,648,6778,SAT,0.1888,48,48,40,43,5,8,0.89,0.83,0.90,0.90,0.90,0.90,0.5958333333333333
coffeemachine_8_12,5553,8,12,6 states,8 symbols,70,5,2,32,8,51,4,0,0.1182,5,4,465,4133,SAT,0.0785,48,48,34,43,5,14,0.87,0.71,0.9,0.8,0.8,0.8,0.46875,71.43,728.57,,5,4,465,4133,SAT,0.1365,48,48,41,37,11,7,0.79,0.85,0.77,0.80,0.80,0.80,0.46875
coffeemachine_2_12,5315,2,12,6 states,8 symbols,70,4,3,34,8,50,3,0,0.1202,5,4,475,4255,SAT,0.1145,48,48,44,48,0,4,1.0,0.92,1.0,1.0,1.0,1.0,0.5729166666666666,57.14,714.29,,5,4,475,4255,SAT,0.1574,48,48,47,48,0,1,1.00,0.98,1.00,1.00,1.00,1.00,0.5729166666666666
coffeemachine_4_12,8307,4,12,6 states,8 symbols,70,4,3,35,8,63,3,0,0.243,5,4,480,4316,SAT,0.1369,48,48,33,48,0,15,1.0,0.69,1.0,0.8,0.8,0.8,0.46875,57.14,900.0,,5,4,480,4316,SAT,0.2094,48,48,42,47,1,6,0.98,0.88,0.98,0.90,0.90,0.90,0.46875
coffeemachine_6_12,9998,6,12,6 states,8 symbols,70,5,3,34,8,61,3,0,0.1374,5,4,475,4305,SAT,0.1259,48,48,43,37,11,5,0.8,0.9,0.77,0.8,0.8,0.8,0.5729166666666666,62.5,762.5,,5,4,475,4305,SAT,0.1696,48,48,43,43,5,5,0.90,0.90,0.90,0.90,0.90,0.90,0.46875
