File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random4_5_150,2866,5,150,9 states,8 symbols,2242,5,0,1064,8,0,0,0,14.3032,9,8,10233,218329,SAT,2.5094,600,600,539,598,2,61,1.0,0.9,1.0,0.9,0.9,0.9,0.8263888888888888,100.0,0.0,,9,8,10233,218329,SAT,3.3868,600,600,559,593,7,41,0.99,0.93,0.99,1.00,1.00,1.00,0.8263888888888888
Random4_8_150,5435,8,150,9 states,8 symbols,2259,5,0,1102,8,16,0,0,14.2255,10,9,11830,280018,SAT,9.1163,600,600,573,594,6,27,0.99,0.95,0.99,1.0,1.0,1.0,0.9444444444444444,100.0,320.0,,10,9,11830,280018,SAT,9.1260,600,600,573,594,6,27,0.99,0.95,0.99,1.00,1.00,1.00,0.9444444444444444
Random4_9_150,7153,9,150,9 states,8 symbols,2273,5,0,1095,8,8,0,0,14.6412,9,8,10512,224498,SAT,2.2045,600,600,562,600,0,38,1.0,0.94,1.0,1.0,1.0,1.0,0.8854166666666667,100.0,160.0,,9,8,10512,224498,SAT,2.1408,600,600,562,600,0,38,1.00,0.94,1.00,1.00,1.00,1.00,0.8854166666666667
Random4_7_150,4120,7,150,9 states,8 symbols,2298,5,0,996,8,4,0,0,17.1052,9,8,9621,204797,SAT,2.4642,600,600,551,592,8,49,0.99,0.92,0.99,1.0,1.0,1.0,0.7378472222222222,100.0,80.0,,9,8,9621,204797,SAT,2.5255,600,600,551,592,8,49,0.99,0.92,0.99,1.00,1.00,1.00,0.7378472222222222
Random4_3_150,6744,3,150,9 states,8 symbols,2247,6,0,1050,8,10,0,0,14.5465,10,9,11310,267426,SAT,13.9699,600,600,600,600,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,166.67,,10,9,11310,267426,SAT,13.3984,600,600,600,600,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random4_1_150,7021,1,150,9 states,8 symbols,2258,7,0,997,8,0,0,0,15.5359,9,8,9630,205320,SAT,2.1766,600,600,557,598,2,43,1.0,0.93,1.0,1.0,1.0,1.0,0.8263888888888888,100.0,0.0,,9,8,9630,205320,SAT,2.3784,600,600,549,598,2,51,1.00,0.92,1.00,1.00,1.00,1.00,0.8559027777777778
Random4_4_150,9328,4,150,9 states,8 symbols,2241,5,0,1077,8,0,0,0,14.865,9,8,10350,220916,SAT,2.3907,600,600,540,599,1,60,1.0,0.9,1.0,0.9,0.9,0.9,0.7673611111111112,100.0,0.0,,9,8,10350,220916,SAT,2.3523,600,600,540,599,1,60,1.00,0.90,1.00,0.90,0.90,0.90,0.7673611111111112
Random4_2_150,8584,2,150,9 states,8 symbols,2245,6,0,1096,8,5,0,0,16.1616,9,8,10521,224859,SAT,2.6949,600,600,514,599,1,86,1.0,0.86,1.0,0.9,0.9,0.9,0.810483870967742,100.0,83.33,,9,8,10521,224859,SAT,2.2938,600,600,514,599,1,86,1.00,0.86,1.00,0.90,0.90,0.90,0.810483870967742
Random4_6_150,6670,6,150,9 states,8 symbols,2259,6,0,1013,8,5,0,0,14.1932,10,9,10940,258324,SAT,10.78,600,600,566,595,5,34,0.99,0.94,0.99,1.0,1.0,1.0,0.9015873015873016,100.0,83.33,,10,9,10940,258324,SAT,12.3788,600,600,546,587,13,54,0.98,0.91,0.98,0.90,0.90,0.90,0.7607142857142857
Random4_0_150,3627,0,150,9 states,8 symbols,2240,7,0,994,8,24,0,0,13.3199,10,9,10750,253850,SAT,7.0983,600,600,544,596,4,56,0.99,0.91,0.99,0.9,0.9,0.9,0.8055555555555556,100.0,342.86,,10,9,10750,253850,SAT,7.0877,600,600,548,547,53,52,0.91,0.91,0.91,0.90,0.90,0.90,0.788888888888889
