File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random4_0_37,3627,0,37,9 states,8 symbols,443,11,1,214,8,120,0,0,1.0976,10,9,2950,62970,SAT,2.3783,148,148,1,148,0,147,1.0,0.01,1.0,0.0,0.5,0.5,0.6576797385620915,91.67,1000.0,,10,9,2950,62970,SAT,2.4470,148,148,1,148,0,147,1.00,0.01,1.00,0.00,0.50,0.50,0.6576797385620915
Random4_6_37,6670,6,37,9 states,8 symbols,450,7,0,203,8,63,0,0,0.7321,9,8,2484,47314,SAT,1.0607,148,148,8,146,2,140,0.8,0.05,0.99,0.1,0.5,0.5,0.5607638888888888,100.0,900.0,,9,8,2484,47314,SAT,1.1216,148,148,1,148,0,147,1.00,0.01,1.00,0.00,0.50,0.50,0.48028673835125446
Random4_7_37,4120,7,37,9 states,8 symbols,456,5,0,215,8,35,0,0,0.6639,9,8,2592,49378,SAT,1.0838,148,148,0,148,0,148,0.0,0.0,0.0,0.0,0.5,0.0,0.5017361111111112,100.0,700.0,,9,8,2592,49378,SAT,1.0859,148,148,0,148,0,148,0.00,0.00,0.00,0.00,0.50,0.00,0.5017361111111112
Random4_8_37,5435,8,37,9 states,8 symbols,463,18,2,203,8,243,0,0,2.7748,9,8,2484,49420,SAT,1.6428,148,148,0,148,0,148,0.0,0.0,0.0,0.0,0.5,0.0,0.55,90.0,1215.0,,9,8,2484,49420,SAT,1.7215,148,148,0,148,0,148,0.00,0.00,0.00,0.00,0.50,0.00,0.55
Random4_9_37,7153,9,37,9 states,8 symbols,459,9,0,226,8,17,0,0,0.7594,9,8,2691,52215,SAT,1.1191,148,148,139,135,13,9,0.91,0.94,0.91,0.9,0.9,0.9,0.7083333333333333,100.0,188.89,,9,8,2691,52215,SAT,1.1652,148,148,139,135,13,9,0.91,0.94,0.91,0.90,0.90,0.90,0.7083333333333333
Random4_2_37,8584,2,37,9 states,8 symbols,456,12,1,196,8,182,0,0,1.3142,10,9,2770,58742,SAT,2.4771,148,148,7,144,4,141,0.64,0.05,0.97,0.1,0.5,0.5,0.5,92.31,1400.0,,10,9,2770,58742,SAT,2.7008,148,148,47,135,13,101,0.78,0.32,0.91,0.50,0.60,0.60,0.5833333333333334
Random4_5_37,2866,5,37,9 states,8 symbols,447,7,0,207,8,94,0,0,0.5606,9,8,2520,48110,SAT,1.3071,148,148,0,148,0,148,0.0,0.0,0.0,0.0,0.5,0.0,0.5607638888888888,100.0,1342.86,,9,8,2520,48110,SAT,1.0878,148,148,13,142,6,135,0.68,0.09,0.96,0.20,0.50,0.50,0.6493055555555556
Random4_4_37,9328,4,37,9 states,8 symbols,454,8,0,197,8,104,0,0,0.6449,9,8,2430,46282,SAT,1.3938,148,148,12,145,3,136,0.8,0.08,0.98,0.1,0.5,0.5,0.6197916666666667,100.0,1300.0,,9,8,2430,46282,SAT,1.3712,148,148,14,147,1,134,0.93,0.09,0.99,0.20,0.50,0.50,0.5902777777777778
Random4_1_37,7021,1,37,9 states,8 symbols,446,19,8,217,8,401,0,0,6.4656,15,14,5070,159543,SAT,641.5738,148,148,10,145,3,138,0.77,0.07,0.98,0.1,0.5,0.5,0.2738095238095238,70.37,1485.19,,15,14,5070,159543,SAT,636.9127,148,148,10,145,3,138,0.77,0.07,0.98,0.10,0.50,0.50,0.2738095238095238
Random4_3_37,6744,3,37,9 states,8 symbols,460,6,0,221,8,14,0,0,0.6586,9,8,2646,50734,SAT,1.7114,148,148,71,144,4,77,0.95,0.48,0.97,0.6,0.7,0.7,0.7673611111111112,100.0,233.33,,9,8,2646,50734,SAT,1.6962,148,148,71,144,4,77,0.95,0.48,0.97,0.60,0.70,0.70,0.7673611111111112
