File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random4_4_75,9328,4,75,9 states,8 symbols,1070,5,0,500,8,21,0,0,4.0011,9,8,5157,106093,SAT,1.5815,300,300,266,300,0,34,1.0,0.89,1.0,0.9,0.9,0.9,0.810483870967742,100.0,420.0,,9,8,5157,106093,SAT,1.5145,300,300,265,299,1,35,1.00,0.88,1.00,0.90,0.90,0.90,0.796875
Random4_1_75,7021,1,75,9 states,8 symbols,1056,6,0,477,8,20,0,0,2.8453,9,8,4950,101678,SAT,1.5847,300,300,275,299,1,25,1.0,0.92,1.0,1.0,1.0,1.0,0.7673611111111112,100.0,333.33,,9,8,4950,101678,SAT,1.9161,300,300,218,297,3,82,0.99,0.73,0.99,0.80,0.90,0.90,0.6493055555555556
Random4_8_75,5435,8,75,9 states,8 symbols,1083,5,0,519,8,0,0,0,3.2462,9,8,5328,109874,SAT,2.3158,300,300,280,298,2,20,0.99,0.93,0.99,1.0,1.0,1.0,0.8559027777777778,100.0,0.0,,9,8,5328,109874,SAT,2.3321,300,300,280,298,2,20,0.99,0.93,0.99,1.00,1.00,1.00,0.8559027777777778
Random4_0_75,3627,0,75,9 states,8 symbols,1066,7,0,526,8,25,0,0,2.5182,10,9,6070,138722,SAT,4.9313,300,300,285,299,1,15,1.0,0.95,1.0,1.0,1.0,1.0,0.8611111111111112,100.0,357.14,,10,9,6070,138722,SAT,4.3553,300,300,285,297,3,15,0.99,0.95,0.99,1.00,1.00,1.00,0.6666666666666666
Random4_3_75,6744,3,75,9 states,8 symbols,1093,6,0,509,8,17,0,0,3.4973,10,9,5900,134340,SAT,7.2063,300,300,279,298,2,21,0.99,0.93,0.99,1.0,1.0,1.0,0.8734126984126984,100.0,283.33,,10,9,5900,134340,SAT,7.2436,300,300,279,298,2,21,0.99,0.93,0.99,1.00,1.00,1.00,0.8734126984126984
Random4_9_75,7153,9,75,9 states,8 symbols,1078,6,0,484,8,10,0,0,2.9406,9,8,5013,103071,SAT,1.5763,300,300,22,297,3,278,0.88,0.07,0.99,0.1,0.5,0.5,0.7378472222222222,100.0,166.67,,9,8,5013,103071,SAT,1.5286,300,300,268,296,4,32,0.99,0.89,0.99,0.90,0.90,0.90,0.6904121863799283
Random4_5_75,2866,5,75,9 states,8 symbols,1084,5,0,416,8,23,0,0,3.9308,9,8,4401,89377,SAT,1.6004,300,300,2,300,0,298,1.0,0.01,1.0,0.0,0.5,0.5,0.5902777777777778,100.0,460.0,,9,8,4401,89377,SAT,1.4230,300,300,2,300,0,298,1.00,0.01,1.00,0.00,0.50,0.50,0.6788194444444444
Random4_6_75,6670,6,75,9 states,8 symbols,1071,5,0,506,8,4,0,0,3.1842,9,8,5211,107287,SAT,1.7116,300,300,270,271,29,30,0.9,0.9,0.9,0.9,0.9,0.9,0.796875,100.0,80.0,,9,8,5211,107287,SAT,1.6022,300,300,270,271,29,30,0.90,0.90,0.90,0.90,0.90,0.90,0.796875
Random4_7_75,4120,7,75,9 states,8 symbols,1103,5,0,492,8,23,0,0,3.7483,9,8,5085,104501,SAT,1.6678,300,300,220,293,7,80,0.97,0.73,0.98,0.8,0.9,0.9,0.7083333333333333,100.0,460.0,,9,8,5085,104501,SAT,1.6498,300,300,220,293,7,80,0.97,0.73,0.98,0.80,0.90,0.90,0.7083333333333333
Random4_2_75,8584,2,75,9 states,8 symbols,1066,6,0,448,8,4,0,0,3.7503,9,8,4689,95907,SAT,1.8088,300,300,277,297,3,23,0.99,0.92,0.99,1.0,1.0,1.0,0.7673611111111112,100.0,66.67,,9,8,4689,95907,SAT,1.8213,300,300,277,297,3,23,0.99,0.92,0.99,1.00,1.00,1.00,0.7673611111111112
