File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random4_9_300,7153,9,300,9 states,8 symbols,4555,6,0,1934,8,0,0,0,67.2959,9,8,18063,391621,SAT,4.0494,1200,1200,1100,1198,2,100,1.0,0.92,1.0,1.0,1.0,1.0,0.8854166666666667,100.0,0.0,,9,8,18063,391621,SAT,3.7628,1200,1200,1100,1198,2,100,1.00,0.92,1.00,1.00,1.00,1.00,0.8854166666666667
Random4_0_300,3627,0,300,9 states,8 symbols,4547,6,0,2084,8,5,0,0,59.2477,10,9,21650,521790,SAT,9.7465,1200,1200,1099,1193,7,101,0.99,0.92,0.99,1.0,1.0,1.0,0.9297619047619048,100.0,83.33,,10,9,21650,521790,SAT,9.5570,1200,1200,1099,1193,7,101,0.99,0.92,0.99,1.00,1.00,1.00,0.9297619047619048
Random4_1_300,7021,1,300,9 states,8 symbols,4590,6,0,2088,8,0,0,0,68.0396,9,8,19449,422267,SAT,4.0516,1200,1200,1109,1199,1,91,1.0,0.92,1.0,1.0,1.0,1.0,0.8559027777777778,100.0,0.0,,9,8,19449,422267,SAT,4.0533,1200,1200,1109,1199,1,91,1.00,0.92,1.00,1.00,1.00,1.00,0.8559027777777778
Random4_8_300,5435,8,300,9 states,8 symbols,4558,5,0,2170,8,0,0,0,67.1555,10,9,22510,542746,SAT,16.0937,1200,1200,1139,1198,2,61,1.0,0.95,1.0,1.0,1.0,1.0,0.9722222222222222,100.0,0.0,,10,9,22510,542746,SAT,24.3275,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random4_5_300,2866,5,300,9 states,8 symbols,4529,5,0,2070,8,0,0,0,62.8341,9,8,19287,418523,SAT,4.1218,1200,1200,1013,1198,2,187,1.0,0.84,1.0,0.9,0.9,0.9,0.796875,100.0,0.0,,9,8,19287,418523,SAT,3.9519,1200,1200,1013,1198,2,187,1.00,0.84,1.00,0.90,0.90,0.90,0.796875
Random4_6_300,6670,6,300,9 states,8 symbols,4564,5,0,2152,8,4,0,0,67.857,10,9,22330,538318,SAT,17.5654,1200,1200,1112,1181,19,88,0.98,0.93,0.98,1.0,1.0,1.0,0.8333333333333334,100.0,80.0,,10,9,22330,538318,SAT,17.4814,1200,1200,1112,1181,19,88,0.98,0.93,0.98,1.00,1.00,1.00,0.8333333333333334
Random4_3_300,6744,3,300,9 states,8 symbols,4553,6,0,2079,8,0,0,0,64.7776,10,9,21600,520560,SAT,16.3306,1200,1200,1200,1200,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,10,9,21600,520560,SAT,15.8989,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random4_4_300,9328,4,300,9 states,8 symbols,4521,5,0,2230,8,4,0,0,62.1599,9,8,20727,450363,SAT,3.9787,1200,1200,1111,1200,0,89,1.0,0.93,1.0,1.0,1.0,1.0,0.8854166666666667,100.0,80.0,,9,8,20727,450363,SAT,4.1519,1200,1200,1114,1198,2,86,1.00,0.93,1.00,1.00,1.00,1.00,0.8559027777777778
Random4_7_300,4120,7,300,9 states,8 symbols,4581,5,0,2161,8,0,0,0,63.6445,10,9,22420,540532,SAT,17.0986,1200,1200,1104,1193,7,96,0.99,0.92,0.99,1.0,1.0,1.0,0.8333333333333334,100.0,0.0,,10,9,22420,540532,SAT,16.6364,1200,1200,1104,1193,7,96,0.99,0.92,0.99,1.00,1.00,1.00,0.8333333333333334
Random4_2_300,8584,2,300,9 states,8 symbols,4520,6,0,2136,8,5,0,0,56.0567,9,8,19881,431819,SAT,5.5732,1200,1200,1121,1200,0,79,1.0,0.93,1.0,1.0,1.0,1.0,0.8854166666666667,100.0,83.33,,9,8,19881,431819,SAT,4.0442,1200,1200,1082,1198,2,118,1.00,0.90,1.00,0.90,0.90,0.90,0.8559027777777778
