File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random4_8_18,5435,8,18,9 states,8 symbols,151,11,11,75,8,501,0,0,0.5239,14,13,2632,66662,SAT,356.8751,76,76,8,74,2,68,0.8,0.11,0.97,0.2,0.5,0.5,0.1645299145299145,50.0,2277.27,,14,13,2632,66662,SAT,356.7213,76,76,8,74,2,68,0.80,0.11,0.97,0.20,0.50,0.50,0.16452991452991453
Random4_9_18,7153,9,18,9 states,8 symbols,151,11,11,75,8,501,0,0,0.5611,14,13,2632,66662,SAT,359.7155,76,76,5,73,3,71,0.62,0.07,0.96,0.1,0.5,0.5,0.1645299145299145,50.0,2277.27,,14,13,2632,66662,SAT,371.9117,76,76,5,73,3,71,0.62,0.07,0.96,0.10,0.50,0.50,0.16452991452991453
Random4_2_18,8584,2,18,9 states,8 symbols,151,11,11,75,8,501,0,0,0.5357,14,13,2632,66662,SAT,350.1703,76,76,3,75,1,73,0.75,0.04,0.99,0.1,0.5,0.5,0.2585470085470085,50.0,2277.27,,14,13,2632,66662,SAT,359.6668,76,76,11,75,1,65,0.92,0.14,0.99,0.20,0.60,0.60,0.16452991452991453
Random4_0_18,3627,0,18,9 states,8 symbols,151,11,11,75,8,501,0,0,0.5323,14,13,2632,66662,SAT,357.2686,76,76,10,71,5,66,0.67,0.13,0.93,0.2,0.5,0.5,0.1645299145299145,50.0,2277.27,,14,13,2632,66662,SAT,356.6087,76,76,10,71,5,66,0.67,0.13,0.93,0.20,0.50,0.50,0.16452991452991453
Random4_1_18,7021,1,18,9 states,8 symbols,151,11,11,75,8,501,0,0,0.5186,14,13,2632,66662,SAT,350.4623,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2585470085470085,50.0,2277.27,,14,13,2632,66662,SAT,356.4588,76,76,9,75,1,67,0.90,0.12,0.99,0.20,0.60,0.60,0.16452991452991453
Random4_7_18,4120,7,18,9 states,8 symbols,151,11,11,75,8,501,0,0,0.5794,14,13,2632,66662,SAT,353.1709,76,76,0,75,1,76,0.0,0.0,0.99,0.0,0.5,0.5,0.2585470085470085,50.0,2277.27,,14,13,2632,66662,SAT,357.0495,76,76,6,73,3,70,0.67,0.08,0.96,0.10,0.50,0.50,0.16452991452991453
Random4_4_18,9328,4,18,9 states,8 symbols,151,11,11,75,8,501,0,0,0.5361,14,13,2632,66662,SAT,353.4143,76,76,2,76,0,74,1.0,0.03,1.0,0.1,0.5,0.5,0.2585470085470085,50.0,2277.27,,14,13,2632,66662,SAT,359.8112,76,76,8,72,4,68,0.67,0.11,0.95,0.20,0.50,0.50,0.16452991452991453
Random4_3_18,6744,3,18,9 states,8 symbols,151,11,11,75,8,501,0,0,0.5368,14,13,2632,66662,SAT,356.6538,76,76,9,75,1,67,0.9,0.12,0.99,0.2,0.6,0.6,0.1645299145299145,50.0,2277.27,,14,13,2632,66662,SAT,356.6200,76,76,9,75,1,67,0.90,0.12,0.99,0.20,0.60,0.60,0.16452991452991453
Random4_5_18,2866,5,18,9 states,8 symbols,151,11,11,75,8,501,0,0,0.5286,14,13,2632,66662,SAT,351.9881,76,76,0,75,1,76,0.0,0.0,0.99,0.0,0.5,0.5,0.2585470085470085,50.0,2277.27,,14,13,2632,66662,SAT,356.6892,76,76,13,73,3,63,0.81,0.17,0.96,0.30,0.60,0.60,0.16452991452991453
Random4_6_18,6670,6,18,9 states,8 symbols,151,11,11,75,8,501,0,0,0.5259,14,13,2632,66662,SAT,353.1728,76,76,1,76,0,75,1.0,0.01,1.0,0.0,0.5,0.5,0.2585470085470085,50.0,2277.27,,14,13,2632,66662,SAT,356.7256,76,76,8,72,4,68,0.67,0.11,0.95,0.20,0.50,0.50,0.16452991452991453
