File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2
bluetooth_7_600,1247,7,600,15 states,15 symbols,16886,91,0,15,15,16,62,0,23553.6867,2400,2400,2400,2400,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,17.58,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00
bluetooth_4_600,9370,4,600,15 states,15 symbols,16803,91,0,15,15,37,62,0,20211.6974,2400,2400,2400,2400,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,40.66,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00
bluetooth_1_600,7844,1,600,15 states,15 symbols,16828,107,11,20,15,175,62,0,21911.8249,2400,2400,2329,2400,0,71,1.0,0.97,1.0,1.0,1.0,1.0,0.8495655196385123,90.68,148.31,2400,2400,2324,2400,0,76,1.00,0.97,1.00,1.00,1.00,1.00
bluetooth_9_600,509,9,600,15 states,15 symbols,16843,91,0,15,15,58,62,0,35542.8622,2400,2400,2400,2400,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,63.74,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00
bluetooth_5_600,8512,5,600,15 states,15 symbols,16798,91,0,15,15,25,62,0,22317.8481,2400,2400,2400,2400,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,27.47,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00
bluetooth_6_600,7297,6,600,15 states,15 symbols,16867,101,2,18,15,115,62,0,21837.4025,2400,2400,2359,2400,0,41,1.0,0.98,1.0,1.0,1.0,1.0,0.9107142857142856,98.06,111.65,2400,2400,2360,2400,0,40,1.00,0.98,1.00,1.00,1.00,1.00
bluetooth_2_600,9112,2,600,15 states,15 symbols,16795,91,0,15,15,93,62,0,23847.5771,2400,2400,2400,2400,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,102.2,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00
bluetooth_3_600,7645,3,600,15 states,15 symbols,16861,91,0,15,15,15,62,0,27686.3145,2400,2400,2400,2400,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,16.48,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00
bluetooth_8_600,3136,8,600,15 states,15 symbols,16856,91,0,15,15,105,62,0,26509.0467,2400,2400,2400,2400,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,115.38,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00
