File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random4_1_600,7021,1,600,9 states,8 symbols,8958,6,0,3948,271.5363,9,8,36189,792407,SAT,8.9756,2400,2400,2209,2381,19,191,0.99,0.92,0.99,1.0,1.0,1.0,0.8263888888888888,100.0,0.0,,9,8,36189,792407,SAT,7.0762,2400,2400,2209,2381,19,191,0.99,0.92,0.99,1.00,1.00,1.00,0.8263888888888888
Random4_4_600,9328,4,600,9 states,8 symbols,8926,6,0,3970,273.1733,9,8,36387,796785,SAT,6.9944,2400,2400,2206,2393,7,194,1.0,0.92,1.0,1.0,1.0,1.0,0.8559027777777778,100.0,0.0,,9,8,36387,796785,SAT,7.1560,2400,2400,2206,2400,0,194,1.00,0.92,1.00,1.00,1.00,1.00,0.8854166666666667
Random4_2_600,8584,2,600,9 states,8 symbols,8930,6,0,4019,248.8759,9,8,36828,806536,SAT,6.8998,2400,2400,2208,2400,0,192,1.0,0.92,1.0,1.0,1.0,1.0,0.8854166666666667,100.0,0.0,,9,8,36828,806536,SAT,7.4552,2400,2400,2131,2395,5,269,1.00,0.89,1.00,0.90,0.90,0.90,0.8559027777777778
Random4_0_600,3627,0,600,9 states,8 symbols,8936,6,0,4090,252.5423,10,9,41710,1015266,SAT,18.2553,2400,2400,2400,2394,6,0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,100.0,0.0,,10,9,41710,1015266,SAT,18.2153,2400,2400,2400,2394,6,0,1.00,1.00,1.00,1.00,1.00,1.00,0.9722222222222222
Random4_9_600,7153,9,600,9 states,8 symbols,8988,5,0,4265,261.3303,10,9,43460,1058116,SAT,17.0518,2400,2400,2155,2393,7,245,1.0,0.9,1.0,0.9,0.9,0.9,0.8611111111111112,100.0,0.0,,10,9,43460,1058116,SAT,16.5150,2400,2400,2295,2399,1,105,1.00,0.96,1.00,1.00,1.00,1.00,0.9166666666666666
Random4_8_600,5435,8,600,9 states,8 symbols,8969,5,0,4198,275.2538,10,9,42790,1041634,SAT,17.9412,2400,2400,2400,2389,11,0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,100.0,0.0,,10,9,42790,1041634,SAT,18.4137,2400,2400,2400,2392,8,0,1.00,1.00,1.00,1.00,1.00,1.00,0.9722222222222222
Random4_7_600,4120,7,600,9 states,8 symbols,8966,6,0,4038,268.635,10,9,41190,1002474,SAT,36.5167,2400,2400,2137,2399,1,263,1.0,0.89,1.0,0.9,0.9,0.9,0.9297619047619048,100.0,0.0,,10,9,41190,1002474,SAT,36.5513,2400,2400,2137,2399,1,263,1.00,0.89,1.00,0.90,0.90,0.90,0.9297619047619048
Random4_5_600,2866,5,600,9 states,8 symbols,8952,5,0,4270,246.2185,10,9,43510,1059346,SAT,19.4194,2400,2400,2248,2399,1,152,1.0,0.94,1.0,1.0,1.0,1.0,0.9166666666666666,100.0,0.0,,10,9,43510,1059346,SAT,20.1090,2400,2400,2248,2399,1,152,1.00,0.94,1.00,1.00,1.00,1.00,0.9166666666666666
Random4_3_600,6744,3,600,9 states,8 symbols,8966,6,0,3904,254.3674,10,9,39850,969510,SAT,17.4342,2400,2400,2400,2391,9,0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,100.0,0.0,,10,9,39850,969510,SAT,17.6563,2400,2400,2400,2391,9,0,1.00,1.00,1.00,1.00,1.00,1.00,0.9722222222222222
Random4_6_600,6670,6,600,9 states,8 symbols,8921,5,0,4327,245.3974,10,9,44080,1073368,SAT,22.7229,2400,2400,2400,2384,16,0,0.99,1.0,0.99,1.0,1.0,1.0,0.9722222222222222,100.0,0.0,,10,9,44080,1073368,SAT,23.6929,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
