File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random4_8_0,5435,8,0,9 states,8 symbols,151,9,10,75,0.3222,10,9,1560,30176,SAT,1.9831,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2859477124183006,47.37,0.0,,10,9,1560,30176,SAT,1.9267,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_1_0,7021,1,0,9 states,8 symbols,151,9,10,75,0.3191,10,9,1560,30176,SAT,1.9145,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2817460317460317,47.37,0.0,,10,9,1560,30176,SAT,1.9697,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_9_0,7153,9,0,9 states,8 symbols,151,9,10,75,0.3182,10,9,1560,30176,SAT,1.9155,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2817460317460317,47.37,0.0,,10,9,1560,30176,SAT,1.9800,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_0_0,3627,0,0,9 states,8 symbols,151,9,10,75,0.3252,10,9,1560,30176,SAT,1.9372,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2817460317460317,47.37,0.0,,10,9,1560,30176,SAT,1.9469,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_5_0,2866,5,0,9 states,8 symbols,151,9,10,75,0.3231,10,9,1560,30176,SAT,1.9305,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2817460317460317,47.37,0.0,,10,9,1560,30176,SAT,1.9319,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_4_0,9328,4,0,9 states,8 symbols,151,9,10,75,0.3227,10,9,1560,30176,SAT,1.9472,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2859477124183006,47.37,0.0,,10,9,1560,30176,SAT,1.9254,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_6_0,6670,6,0,9 states,8 symbols,151,9,10,75,0.322,10,9,1560,30176,SAT,1.9663,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2859477124183006,47.37,0.0,,10,9,1560,30176,SAT,1.9467,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_7_0,4120,7,0,9 states,8 symbols,151,9,10,75,0.3157,10,9,1560,30176,SAT,1.9437,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2817460317460317,47.37,0.0,,10,9,1560,30176,SAT,1.9679,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_3_0,6744,3,0,9 states,8 symbols,151,9,10,75,0.3257,10,9,1560,30176,SAT,1.9626,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2859477124183006,47.37,0.0,,10,9,1560,30176,SAT,1.9423,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_2_0,8584,2,0,9 states,8 symbols,151,9,10,75,0.324,10,9,1560,30176,SAT,1.9507,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2817460317460317,47.37,0.0,,10,9,1560,30176,SAT,2.0104,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
