File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random4_4_18,9328,4,18,9 states,8 symbols,151,9,10,75,0.3162,10,9,1560,30176,SAT,2.2041,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2817460317460317,47.37,0.0,,10,9,1560,30176,SAT,2.0277,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_0_18,3627,0,18,9 states,8 symbols,151,9,10,75,0.3376,10,9,1560,30176,SAT,1.9528,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2817460317460317,47.37,0.0,,10,9,1560,30176,SAT,1.9225,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_8_18,5435,8,18,9 states,8 symbols,151,9,10,75,0.3362,10,9,1560,30176,SAT,2.0523,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2859477124183006,47.37,0.0,,10,9,1560,30176,SAT,1.9466,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_1_18,7021,1,18,9 states,8 symbols,151,9,10,75,0.3184,10,9,1560,30176,SAT,1.9277,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2817460317460317,47.37,0.0,,10,9,1560,30176,SAT,1.9250,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_3_18,6744,3,18,9 states,8 symbols,151,9,10,75,0.3183,10,9,1560,30176,SAT,1.928,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2817460317460317,47.37,0.0,,10,9,1560,30176,SAT,1.9447,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_6_18,6670,6,18,9 states,8 symbols,151,9,10,75,0.3224,10,9,1560,30176,SAT,1.9477,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2859477124183006,47.37,0.0,,10,9,1560,30176,SAT,1.9786,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_5_18,2866,5,18,9 states,8 symbols,151,9,10,75,0.3202,10,9,1560,30176,SAT,1.9425,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2859477124183006,47.37,0.0,,10,9,1560,30176,SAT,1.9193,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_2_18,8584,2,18,9 states,8 symbols,151,9,10,75,0.3242,10,9,1560,30176,SAT,1.9447,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2817460317460317,47.37,0.0,,10,9,1560,30176,SAT,1.9744,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_7_18,4120,7,18,9 states,8 symbols,151,9,10,75,0.3316,10,9,1560,30176,SAT,1.9204,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2817460317460317,47.37,0.0,,10,9,1560,30176,SAT,1.9605,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
Random4_9_18,7153,9,18,9 states,8 symbols,151,9,10,75,0.3215,10,9,1560,30176,SAT,2.0111,76,76,0,76,0,76,0.0,0.0,0.0,0.0,0.5,0.0,0.2859477124183006,47.37,0.0,,10,9,1560,30176,SAT,1.9455,76,76,0,76,0,76,0.00,0.00,0.00,0.00,0.50,0.00,0.28174603174603174
