File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
bluetooth_3_9,7492,3,9,15 states,15 symbols,223,2,30,110,0.5653,12,11,12420,281839,SAT,25.7659,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0787878787878788,6.25,0.0,,12,11,12420,281839,SAT,31.3345,56,56,0,56,0,56,0.00,0.00,0.00,0.00,0.50,0.00,0.06753246753246753
bluetooth_0_9,6773,0,9,15 states,15 symbols,223,2,30,110,0.562,12,11,12420,281839,SAT,33.6457,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1012987012987013,6.25,0.0,,12,11,12420,281839,SAT,31.7347,56,56,0,56,0,56,0.00,0.00,0.00,0.00,0.50,0.00,0.06753246753246753
bluetooth_4_9,8493,4,9,15 states,15 symbols,223,2,30,110,0.5581,12,11,12420,281839,SAT,24.2175,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1238095238095238,6.25,0.0,,12,11,12420,281839,SAT,31.8041,56,56,1,56,0,55,1.00,0.02,1.00,0.00,0.50,0.50,0.06753246753246753
bluetooth_8_9,7258,8,9,15 states,15 symbols,223,2,30,110,0.5715,12,11,12420,281839,SAT,30.8656,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0907268170426065,6.25,0.0,,12,11,12420,281839,SAT,31.5413,56,56,0,56,0,56,0.00,0.00,0.00,0.00,0.50,0.00,0.06753246753246753
bluetooth_7_9,8095,7,9,15 states,15 symbols,223,2,30,110,0.5965,12,11,12420,281839,SAT,26.6197,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1238095238095238,6.25,0.0,,12,11,12420,281839,SAT,31.5962,56,56,0,56,0,56,0.00,0.00,0.00,0.00,0.50,0.00,0.06753246753246753
bluetooth_2_9,8134,2,9,15 states,15 symbols,223,2,30,110,0.5561,12,11,12420,281839,SAT,22.9449,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0562770562770562,6.25,0.0,,12,11,12420,281839,SAT,32.0590,56,56,0,56,0,56,0.00,0.00,0.00,0.00,0.50,0.00,0.06753246753246753
bluetooth_6_9,5064,6,9,15 states,15 symbols,223,2,30,110,0.5631,12,11,12420,281839,SAT,24.9957,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1020676691729323,6.25,0.0,,12,11,12420,281839,SAT,31.8395,56,56,0,56,0,56,0.00,0.00,0.00,0.00,0.50,0.00,0.06753246753246753
bluetooth_5_9,5571,5,9,15 states,15 symbols,223,2,30,110,0.5619,12,11,12420,281839,SAT,26.9243,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1238095238095238,6.25,0.0,,12,11,12420,281839,SAT,31.2935,56,56,1,56,0,55,1.00,0.02,1.00,0.00,0.50,0.50,0.06753246753246753
bluetooth_9_9,2581,9,9,15 states,15 symbols,223,2,30,110,0.5563,12,11,12420,281839,SAT,22.4491,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1238095238095238,6.25,0.0,,12,11,12420,281839,SAT,31.6804,56,56,1,56,0,55,1.00,0.02,1.00,0.00,0.50,0.50,0.06753246753246753
bluetooth_1_9,4955,1,9,15 states,15 symbols,223,2,30,110,0.5592,12,11,12420,281839,SAT,23.3801,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0562770562770562,6.25,0.0,,12,11,12420,281839,SAT,32.6416,56,56,0,56,0,56,0.00,0.00,0.00,0.00,0.50,0.00,0.06753246753246753
