File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
bluetooth_5_0,5571,5,0,15 states,15 symbols,223,2,30,110,0.5582,12,11,12420,281839,SAT,31.3868,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1575757575757576,6.25,0.0,,12,11,12420,281839,SAT,31.5261,56,56,1,56,0,55,1.00,0.02,1.00,0.00,0.50,0.50,0.06753246753246753
bluetooth_8_0,7258,8,0,15 states,15 symbols,223,2,30,110,0.5969,12,11,12420,281839,SAT,29.4525,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1575757575757576,6.25,0.0,,12,11,12420,281839,SAT,31.9759,56,56,0,56,0,56,0.00,0.00,0.00,0.00,0.50,0.00,0.06753246753246753
bluetooth_1_0,4955,1,0,15 states,15 symbols,223,2,30,110,0.5718,12,11,12420,281839,SAT,28.0422,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.056704260651629,6.25,0.0,,12,11,12420,281839,SAT,31.5836,56,56,0,56,0,56,0.00,0.00,0.00,0.00,0.50,0.00,0.06753246753246753
bluetooth_6_0,5064,6,0,15 states,15 symbols,223,2,30,110,0.5645,12,11,12420,281839,SAT,25.6182,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1575757575757576,6.25,0.0,,12,11,12420,281839,SAT,31.2422,56,56,0,56,0,56,0.00,0.00,0.00,0.00,0.50,0.00,0.06753246753246753
bluetooth_0_0,6773,0,0,15 states,15 symbols,223,2,30,110,0.5686,12,11,12420,281839,SAT,24.622,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0562770562770562,6.25,0.0,,12,11,12420,281839,SAT,31.1381,56,56,0,56,0,56,0.00,0.00,0.00,0.00,0.50,0.00,0.06753246753246753
bluetooth_9_0,2581,9,0,15 states,15 symbols,223,2,30,110,0.5587,12,11,12420,281839,SAT,20.8395,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1125541125541125,6.25,0.0,,12,11,12420,281839,SAT,32.2020,56,56,1,56,0,55,1.00,0.02,1.00,0.00,0.50,0.50,0.06753246753246753
bluetooth_2_0,8134,2,0,15 states,15 symbols,223,2,30,110,0.5809,12,11,12420,281839,SAT,31.3886,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1012987012987013,6.25,0.0,,12,11,12420,281839,SAT,32.4547,56,56,0,56,0,56,0.00,0.00,0.00,0.00,0.50,0.00,0.06753246753246753
bluetooth_4_0,8493,4,0,15 states,15 symbols,223,2,30,110,0.5588,12,11,12420,281839,SAT,31.075,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1012987012987013,6.25,0.0,,12,11,12420,281839,SAT,33.1487,56,56,1,56,0,55,1.00,0.02,1.00,0.00,0.50,0.50,0.06753246753246753
bluetooth_7_0,8095,7,0,15 states,15 symbols,223,2,30,110,0.5606,12,11,12420,281839,SAT,32.2864,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0787878787878788,6.25,0.0,,12,11,12420,281839,SAT,32.0265,56,56,0,56,0,56,0.00,0.00,0.00,0.00,0.50,0.00,0.06753246753246753
bluetooth_3_0,7492,3,0,15 states,15 symbols,223,2,30,110,0.5709,12,11,12420,281839,SAT,25.4308,56.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0787878787878788,6.25,0.0,,12,11,12420,281839,SAT,31.6756,56,56,0,56,0,56,0.00,0.00,0.00,0.00,0.50,0.00,0.06753246753246753
