File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random5_1_37,8749,1,37,10 states,8 symbols,498,6,5,243,1.4732,12,11,4080,103121,SAT,313.1388,148,148,1,144,4,147,0.2,0.01,0.97,0.0,0.5,0.5,0.3818181818181818,54.55,0.0,,12,11,4080,103121,SAT,310.1850,148,148,1,144,4,147,0.20,0.01,0.97,0.00,0.50,0.50,0.38181818181818183
Random5_4_300,1794,4,300,10 states,8 symbols,5115,6,0,2303,109.1068,11,10,26312,698291,SAT,50.5187,1200,1200,1022,1180,20,178,0.98,0.85,0.98,0.9,0.9,0.9,0.95,100.0,0.0,,11,10,26312,698291,SAT,68.4474,1200,1200,1200,1178,22,0,0.98,1.00,0.98,1.00,1.00,1.00,0.975
Random5_2_1200,8637,2,1200,10 states,8 symbols,19715,5,0,9468,1906.0637,11,10,105127,2833219,SAT,130.447,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,105127,2833219,SAT,150.8184,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random5_9_1200,2895,9,1200,10 states,8 symbols,19786,5,0,9794,1784.3262,11,10,108713,2930367,SAT,172.7585,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,108713,2930367,SAT,173.0602,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random5_2_75,8637,2,75,10 states,8 symbols,1190,6,0,576,5.2017,11,10,7315,183645,SAT,55.6864,300,300,43,296,4,257,0.91,0.14,0.99,0.2,0.6,0.6,0.675,100.0,0.0,,11,10,7315,183645,SAT,53.3856,300,300,43,296,4,257,0.91,0.14,0.99,0.20,0.60,0.60,0.675
Random5_0_18,6481,0,18,10 states,8 symbols,180,8,8,85,0.3317,10,9,1660,32036,SAT,2.1301,80,80,5,78,2,75,0.71,0.06,0.97,0.1,0.5,0.5,0.5357142857142857,50.0,0.0,,10,9,1660,32036,SAT,2.1475,80,80,5,78,2,75,0.71,0.06,0.97,0.10,0.50,0.50,0.5357142857142857
Random5_7_0,5161,7,0,10 states,8 symbols,180,8,8,85,0.3305,10,9,1660,32036,SAT,3.278,80,80,5,78,2,75,0.71,0.06,0.97,0.1,0.5,0.5,0.5013888888888889,50.0,0.0,,10,9,1660,32036,SAT,2.1326,80,80,1,78,2,79,0.33,0.01,0.97,0.00,0.50,0.50,0.5357142857142857
Random5_2_150,8637,2,150,10 states,8 symbols,2523,6,0,1090,28.0729,11,10,12969,336817,SAT,31.7625,600,600,349,595,5,251,0.99,0.58,0.99,0.7,0.8,0.8,0.875,100.0,0.0,,11,10,12969,336817,SAT,32.7022,600,600,209,597,3,391,0.99,0.35,0.99,0.50,0.70,0.70,0.925
Random5_6_150,9955,6,150,10 states,8 symbols,2529,6,0,1178,24.8119,11,10,13937,363041,SAT,43.7742,600,600,234,587,13,366,0.95,0.39,0.98,0.6,0.7,0.7,0.9,100.0,0.0,,11,10,13937,363041,SAT,37.1811,600,600,179,587,13,421,0.93,0.30,0.98,0.50,0.60,0.60,0.860897435897436
Random5_3_0,9653,3,0,10 states,8 symbols,180,8,8,85,0.3313,10,9,1660,32036,SAT,3.2807,80,80,4,79,1,76,0.8,0.05,0.99,0.1,0.5,0.5,0.5013888888888889,50.0,0.0,,10,9,1660,32036,SAT,2.1384,80,80,2,79,1,78,0.67,0.03,0.99,0.00,0.50,0.50,0.5357142857142857
Random5_7_1200,5161,7,1200,10 states,8 symbols,19826,6,0,8934,1771.678,11,10,99253,2674329,SAT,178.0151,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,99253,2674329,SAT,173.7147,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random5_9_37,2895,9,37,10 states,8 symbols,504,6,0,202,1.0649,10,9,2830,58818,SAT,16.7528,148,148,8,147,1,140,0.89,0.05,0.99,0.1,0.5,0.5,0.475,100.0,0.0,,10,9,2830,58818,SAT,17.3379,148,148,21,147,1,127,0.95,0.14,0.99,0.20,0.60,0.60,0.5541666666666667
Random5_7_37,5161,7,37,10 states,8 symbols,495,7,1,240,0.86,11,10,3619,84001,SAT,89.7334,148,148,2,146,2,146,0.5,0.01,0.99,0.0,0.5,0.5,0.525,87.5,0.0,,11,10,3619,84001,SAT,94.2865,148,148,11,148,0,137,1.00,0.07,1.00,0.10,0.50,0.50,0.7
Random5_0_0,6481,0,0,10 states,8 symbols,180,8,8,85,0.3299,10,9,1660,32036,SAT,2.1382,80,80,5,78,2,75,0.71,0.06,0.97,0.1,0.5,0.5,0.5357142857142857,50.0,0.0,,10,9,1660,32036,SAT,2.1447,80,80,5,78,2,75,0.71,0.06,0.97,0.10,0.50,0.50,0.5357142857142857
Random5_0_37,6481,0,37,10 states,8 symbols,500,12,7,242,3.9104,13,12,4511,124739,SAT,134.8584,148,148,7,146,2,141,0.78,0.05,0.99,0.1,0.5,0.5,0.2979166666666666,63.16,0.0,,13,12,4511,124739,SAT,157.3260,148,148,6,144,4,142,0.60,0.04,0.97,0.10,0.50,0.50,0.3208333333333333
Random5_4_0,1794,4,0,10 states,8 symbols,180,8,8,85,0.3318,10,9,1660,32036,SAT,2.1727,80,80,4,80,0,76,1.0,0.05,1.0,0.1,0.5,0.5,0.5357142857142857,50.0,0.0,,10,9,1660,32036,SAT,2.1598,80,80,4,80,0,76,1.00,0.05,1.00,0.10,0.50,0.50,0.5357142857142857
Random5_0_300,6481,0,300,10 states,8 symbols,5093,6,0,2272,112.4634,11,10,25971,689053,SAT,64.5996,1200,1200,1032,1167,33,168,0.97,0.86,0.97,0.9,0.9,0.9,0.95,100.0,0.0,,11,10,25971,689053,SAT,65.5806,1200,1200,1032,1167,33,168,0.97,0.86,0.97,0.90,0.90,0.90,0.95
Random5_6_1200,9955,6,1200,10 states,8 symbols,19876,6,0,8830,1981.5065,11,10,98109,2643337,SAT,223.7212,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,98109,2643337,SAT,198.1066,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random5_9_18,2895,9,18,10 states,8 symbols,180,8,8,85,0.3375,10,9,1660,32036,SAT,3.354,80,80,9,77,3,71,0.75,0.11,0.96,0.2,0.5,0.5,0.5013888888888889,50.0,0.0,,10,9,1660,32036,SAT,2.2951,80,80,7,79,1,73,0.88,0.09,0.99,0.20,0.50,0.50,0.5357142857142857
Random5_2_18,8637,2,18,10 states,8 symbols,180,8,8,85,0.3361,10,9,1660,32036,SAT,3.263,80,80,7,79,1,73,0.88,0.09,0.99,0.2,0.5,0.5,0.5013888888888889,50.0,0.0,,10,9,1660,32036,SAT,2.1451,80,80,4,79,1,76,0.80,0.05,0.99,0.10,0.50,0.50,0.5357142857142857
Random5_8_300,6523,8,300,10 states,8 symbols,5076,6,0,2278,101.6211,11,10,26037,690841,SAT,53.9114,1200,1200,1006,1200,0,194,1.0,0.84,1.0,0.9,0.9,0.9,0.975,100.0,0.0,,11,10,26037,690841,SAT,55.2022,1200,1200,1006,1200,0,194,1.00,0.84,1.00,0.90,0.90,0.90,0.975
Random5_6_0,9955,6,0,10 states,8 symbols,180,8,8,85,0.329,10,9,1660,32036,SAT,3.2818,80,80,10,77,3,70,0.77,0.12,0.96,0.2,0.5,0.5,0.5013888888888889,50.0,0.0,,10,9,1660,32036,SAT,2.1392,80,80,6,79,1,74,0.86,0.07,0.99,0.10,0.50,0.50,0.5357142857142857
Random5_5_0,4407,5,0,10 states,8 symbols,180,8,8,85,0.3299,10,9,1660,32036,SAT,2.1244,80,80,5,78,2,75,0.71,0.06,0.97,0.1,0.5,0.5,0.5357142857142857,50.0,0.0,,10,9,1660,32036,SAT,2.1315,80,80,5,78,2,75,0.71,0.06,0.97,0.10,0.50,0.50,0.5357142857142857
Random5_8_75,6523,8,75,10 states,8 symbols,1202,6,0,551,5.024,11,10,7040,176195,SAT,21.6674,300,300,163,288,12,137,0.93,0.54,0.96,0.7,0.8,0.8,0.85,100.0,0.0,,11,10,7040,176195,SAT,22.7998,300,300,161,295,5,139,0.97,0.54,0.98,0.70,0.80,0.80,0.8723684210526316
Random5_0_150,6481,0,150,10 states,8 symbols,2509,6,0,1109,25.1493,11,10,13178,342479,SAT,50.9302,600,600,386,597,3,214,0.99,0.64,0.99,0.8,0.8,0.8,0.9368589743589744,100.0,0.0,,11,10,13178,342479,SAT,47.6241,600,600,386,597,3,214,0.99,0.64,0.99,0.80,0.80,0.80,0.9368589743589744
Random5_7_18,5161,7,18,10 states,8 symbols,180,8,8,85,0.3278,10,9,1660,32036,SAT,3.3439,80,80,5,78,2,75,0.71,0.06,0.97,0.1,0.5,0.5,0.5013888888888889,50.0,0.0,,10,9,1660,32036,SAT,2.1351,80,80,1,78,2,79,0.33,0.01,0.97,0.00,0.50,0.50,0.5357142857142857
Random5_4_1200,1794,4,1200,10 states,8 symbols,19784,6,0,8880,1790.3064,11,10,98659,2658237,SAT,170.4216,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,98659,2658237,SAT,173.1070,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random5_9_0,2895,9,0,10 states,8 symbols,180,8,8,85,0.3294,10,9,1660,32036,SAT,3.3616,80,80,9,77,3,71,0.75,0.11,0.96,0.2,0.5,0.5,0.5013888888888889,50.0,0.0,,10,9,1660,32036,SAT,2.1477,80,80,7,79,1,73,0.88,0.09,0.99,0.20,0.50,0.50,0.5357142857142857
Random5_3_600,9653,3,600,10 states,8 symbols,10109,6,0,4393,497.6032,11,10,49302,1321111,SAT,134.0501,2400,2400,2400,2400,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,49302,1321111,SAT,131.8685,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random5_8_1200,6523,8,1200,10 states,8 symbols,19789,6,0,8557,1954.7086,11,10,95106,2561983,SAT,168.7061,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,95106,2561983,SAT,181.5008,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random5_1_300,8749,1,300,10 states,8 symbols,5074,6,0,2418,112.1695,11,10,27577,732561,SAT,83.4903,1200,1200,1200,1200,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,27577,732561,SAT,85.4380,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random5_9_75,2895,9,75,10 states,8 symbols,1183,6,0,528,5.6946,11,10,6787,169341,SAT,98.6669,300,300,25,296,4,275,0.86,0.08,0.99,0.2,0.5,0.5,0.7342948717948719,100.0,0.0,,11,10,6787,169341,SAT,94.9328,300,300,25,296,4,275,0.86,0.08,0.99,0.20,0.50,0.50,0.7342948717948719
Random5_4_18,1794,4,18,10 states,8 symbols,180,8,8,85,0.329,10,9,1660,32036,SAT,3.2975,80,80,7,78,2,73,0.78,0.09,0.97,0.2,0.5,0.5,0.5013888888888889,50.0,0.0,,10,9,1660,32036,SAT,2.1408,80,80,4,80,0,76,1.00,0.05,1.00,0.10,0.50,0.50,0.5357142857142857
Random5_9_150,2895,9,150,10 states,8 symbols,2528,6,0,1139,25.6317,11,10,13508,351419,SAT,61.5251,600,600,479,556,44,121,0.92,0.8,0.93,0.9,0.9,0.9,0.875,100.0,0.0,,11,10,13508,351419,SAT,62.6016,600,600,485,561,39,115,0.93,0.81,0.94,0.90,0.90,0.90,0.875
