File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random5_6_37,9955,6,37,10 states,8 symbols,496,18,6,229,5.9603,16,15,5728,189705,SAT,733.8775,148,148,4,148,0,144,1.0,0.03,1.0,0.1,0.5,0.5,0.25,75.0,0.0,,16,15,5728,189705,SAT,739.9917,148,148,4,148,0,144,1.00,0.03,1.00,0.10,0.50,0.50,0.25
Random5_3_37,9653,3,37,10 states,8 symbols,498,18,7,222,6.5217,15,14,5145,161423,SAT,744.9003,148,148,13,144,4,135,0.76,0.09,0.97,0.2,0.5,0.5,0.3642857142857142,72.0,0.0,,15,14,5145,161423,SAT,739.0604,148,148,13,144,4,135,0.76,0.09,0.97,0.20,0.50,0.50,0.36428571428571427
Random5_5_37,4407,5,37,10 states,8 symbols,502,14,9,236,9.1969,16,15,5840,193624,SAT,885.8979,148,148,2,148,0,146,1.0,0.01,1.0,0.0,0.5,0.5,0.2726694915254237,60.87,0.0,,16,15,5840,193624,SAT,887.5976,148,148,2,148,0,146,1.00,0.01,1.00,0.00,0.50,0.50,0.27266949152542375
Random5_4_37,1794,4,37,10 states,8 symbols,498,7,2,249,1.3584,11,10,3718,86925,SAT,62.3616,148,148,18,145,3,130,0.86,0.12,0.98,0.2,0.6,0.6,0.575,77.78,0.0,,11,10,3718,86925,SAT,61.9939,148,148,16,146,2,132,0.89,0.11,0.99,0.20,0.50,0.50,0.6
Random5_8_37,6523,8,37,10 states,8 symbols,509,12,9,212,8.0681,15,14,4995,154063,SAT,691.7869,148,148,6,147,1,142,0.86,0.04,0.99,0.1,0.5,0.5,0.2785714285714286,57.14,0.0,,15,14,4995,154063,SAT,688.0498,148,148,6,147,1,142,0.86,0.04,0.99,0.10,0.50,0.50,0.2785714285714286
Random5_2_37,8637,2,37,10 states,8 symbols,502,7,1,239,1.4413,11,10,3608,83703,SAT,69.0873,148,148,28,140,8,120,0.78,0.19,0.95,0.3,0.6,0.6,0.7,87.5,0.0,,11,10,3608,83703,SAT,69.5248,148,148,28,140,8,120,0.78,0.19,0.95,0.30,0.60,0.60,0.7
Random5_1_37,8749,1,37,10 states,8 symbols,498,6,5,243,1.4732,12,11,4080,103121,SAT,313.1388,148,148,1,144,4,147,0.2,0.01,0.97,0.0,0.5,0.5,0.3818181818181818,54.55,0.0,,12,11,4080,103121,SAT,310.1850,148,148,1,144,4,147,0.20,0.01,0.97,0.00,0.50,0.50,0.38181818181818183
Random5_9_37,2895,9,37,10 states,8 symbols,504,6,0,202,1.0649,10,9,2830,58818,SAT,16.7528,148,148,8,147,1,140,0.89,0.05,0.99,0.1,0.5,0.5,0.475,100.0,0.0,,10,9,2830,58818,SAT,17.3379,148,148,21,147,1,127,0.95,0.14,0.99,0.20,0.60,0.60,0.5541666666666667
Random5_7_37,5161,7,37,10 states,8 symbols,495,7,1,240,0.86,11,10,3619,84001,SAT,89.7334,148,148,2,146,2,146,0.5,0.01,0.99,0.0,0.5,0.5,0.525,87.5,0.0,,11,10,3619,84001,SAT,94.2865,148,148,11,148,0,137,1.00,0.07,1.00,0.10,0.50,0.50,0.7
Random5_0_37,6481,0,37,10 states,8 symbols,500,12,7,242,3.9104,13,12,4511,124739,SAT,134.8584,148,148,7,146,2,141,0.78,0.05,0.99,0.1,0.5,0.5,0.2979166666666666,63.16,0.0,,13,12,4511,124739,SAT,157.3260,148,148,6,144,4,142,0.60,0.04,0.97,0.10,0.50,0.50,0.3208333333333333
