File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
TCP_5_150,1923,5,150,14 states,28 symbols,3513,21,0,1376,28,39,59,0,129.5519,12,11,32364,828322,SAT,622.6054,600,600,76,594,6,524,0.93,0.13,0.99,0.2,0.6,0.6,0.5139908256880734,100.0,185.71,,12,11,32364,828322,SAT,649.7199,600,600,263,588,12,337,0.96,0.44,0.98,0.60,0.70,0.70,0.5248677248677248
TCP_4_150,5450,4,150,14 states,28 symbols,3510,55,13,1736,28,2174,58,0,1963.0425,19,18,72713,2714527,SAT,2331.6202,600,600,94,587,13,506,0.88,0.16,0.98,0.3,0.6,0.6,0.3190208667736758,80.88,3197.06,,19,18,72713,2714527,SAT,2566.4623,600,600,285,562,38,315,0.88,0.47,0.94,0.60,0.70,0.70,0.32540128410914926
TCP_3_150,8776,3,150,14 states,28 symbols,3470,22,0,1317,28,302,65,0,158.01,12,11,31656,807665,SAT,598.0297,600,600,110,594,6,490,0.95,0.18,0.99,0.3,0.6,0.6,0.481356487549148,100.0,1372.73,,12,11,31656,807665,SAT,640.5700,600,600,267,598,2,333,0.99,0.45,1.00,0.60,0.70,0.70,0.5166666666666667
TCP_0_150,9654,0,150,14 states,28 symbols,3506,51,16,1748,28,2936,56,0,2078.2158,20,19,78980,3063478,SAT,2759.9315,600,600,56,589,11,544,0.84,0.09,0.98,0.2,0.5,0.5,0.2419172932330827,76.12,4382.09,,21,20,85239,3426607,SAT,3301.9643,600,600,234,569,31,366,0.88,0.39,0.95,0.50,0.70,0.70,0.24944364680545586
TCP_8_150,6797,8,150,14 states,28 symbols,3496,51,14,1733,28,5652,58,0,1007.0583,19,18,72656,2709679,SAT,2509.3436,600,600,112,578,22,488,0.84,0.19,0.96,0.3,0.6,0.6,0.2871187800963082,78.46,8695.38,,19,18,72656,2709679,SAT,2668.6722,600,600,239,567,33,361,0.88,0.40,0.94,0.50,0.70,0.70,0.31187150837988825
TCP_2_150,6887,2,150,14 states,28 symbols,3491,23,1,1048,28,172,66,0,157.3948,12,11,28428,712746,SAT,388.4477,600,600,148,587,13,452,0.92,0.25,0.98,0.4,0.6,0.6,0.5412698412698413,95.83,716.67,,12,11,28428,712746,SAT,497.7474,600,600,279,585,15,321,0.95,0.47,0.97,0.60,0.70,0.70,0.48951507208387945
TCP_7_150,5209,7,150,14 states,28 symbols,3473,18,0,1444,28,21,61,0,129.1703,12,11,33180,851598,SAT,624.5866,600,600,165,597,3,435,0.98,0.28,0.99,0.4,0.6,0.6,0.5629423328964613,100.0,116.67,,12,11,33180,851598,SAT,673.5527,600,600,326,597,3,274,0.99,0.54,0.99,0.70,0.80,0.80,0.6265687583444592
TCP_6_150,3237,6,150,14 states,28 symbols,3476,63,8,1719,28,5218,61,0,1206.4219,20,19,78400,3037939,SAT,2904.5031,600,600,62,586,14,538,0.82,0.1,0.98,0.2,0.5,0.5,0.261111111111111,88.73,7349.3,,20,19,78400,3037939,SAT,3093.0706,600,600,223,565,35,377,0.86,0.37,0.94,0.50,0.70,0.70,0.2560542398777693
TCP_9_150,250,9,150,14 states,28 symbols,3491,55,6,1735,28,2065,59,0,2006.6555,18,17,66888,2394798,SAT,2082.5162,600,600,137,584,16,463,0.9,0.23,0.97,0.4,0.6,0.6,0.3191176470588235,90.16,3385.25,,18,17,66888,2394798,SAT,2305.9074,600,600,325,551,49,275,0.87,0.54,0.92,0.70,0.70,0.70,0.3656804733727811
TCP_1_150,7193,1,150,14 states,28 symbols,3513,45,9,1739,28,532,58,0,769.5925,19,18,72770,2707101,SAT,2296.3875,600,600,85,589,11,515,0.89,0.14,0.98,0.2,0.6,0.6,0.3174603174603174,83.33,985.19,,19,18,72770,2707101,SAT,2570.3872,600,600,231,573,27,369,0.90,0.39,0.95,0.50,0.70,0.70,0.26031746031746034
