File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
TCP_4_4,5450,4,4,14 states,28 symbols,625,36,25,309,28,3243,28,0,14.1453,14,13,25900,670640,SAT,237.908,180,180,8,180,0,172,1.0,0.04,1.0,0.1,0.5,0.5,0.2744505494505495,59.02,5316.39,,14,13,25900,670640,SAT,463.1782,180,180,38,176,4,142,0.90,0.21,0.98,0.30,0.60,0.60,0.2766741071428571
TCP_9_4,250,9,4,14 states,28 symbols,625,36,25,309,28,3243,28,0,22.9039,14,13,25900,670640,SAT,245.3073,180,180,3,180,0,177,1.0,0.02,1.0,0.0,0.5,0.5,0.2521978021978022,59.02,5316.39,,14,13,25900,670640,SAT,469.1592,180,180,35,177,3,145,0.92,0.19,0.98,0.30,0.60,0.60,0.2766741071428571
TCP_3_4,8776,3,4,14 states,28 symbols,625,36,25,309,28,3243,28,0,14.2457,14,13,25900,670640,SAT,243.8126,180,180,4,180,0,176,1.0,0.02,1.0,0.0,0.5,0.5,0.2841517857142857,59.02,5316.39,,14,13,25900,670640,SAT,541.0434,180,180,34,172,8,146,0.81,0.19,0.96,0.30,0.60,0.60,0.2766741071428571
TCP_7_4,5209,7,4,14 states,28 symbols,625,36,25,309,28,3243,28,0,14.1068,14,13,25900,670640,SAT,236.6923,180,180,5,180,0,175,1.0,0.03,1.0,0.1,0.5,0.5,0.2596153846153846,59.02,5316.39,,14,13,25900,670640,SAT,529.6239,180,180,29,174,6,151,0.83,0.16,0.97,0.30,0.60,0.60,0.2766741071428571
TCP_6_4,3237,6,4,14 states,28 symbols,625,36,25,309,28,3243,28,0,15.5427,14,13,25900,670640,SAT,366.5758,180,180,4,179,1,176,0.8,0.02,0.99,0.0,0.5,0.5,0.2596153846153846,59.02,5316.39,,14,13,25900,670640,SAT,494.8786,180,180,38,177,3,142,0.93,0.21,0.98,0.30,0.60,0.60,0.2766741071428571
TCP_0_4,9654,0,4,14 states,28 symbols,625,36,25,309,28,3243,28,0,19.6623,14,13,25900,670640,SAT,233.4009,180,180,4,180,0,176,1.0,0.02,1.0,0.0,0.5,0.5,0.2151098901098901,59.02,5316.39,,14,13,25900,670640,SAT,494.1476,180,180,41,175,5,139,0.89,0.23,0.97,0.40,0.60,0.60,0.2766741071428571
TCP_2_4,6887,2,4,14 states,28 symbols,625,36,25,309,28,3243,28,0,13.8464,14,13,25900,670640,SAT,319.3383,180,180,6,180,0,174,1.0,0.03,1.0,0.1,0.5,0.5,0.2447802197802197,59.02,5316.39,,14,13,25900,670640,SAT,490.8489,180,180,36,177,3,144,0.92,0.20,0.98,0.30,0.60,0.60,0.2766741071428571
TCP_5_4,1923,5,4,14 states,28 symbols,625,36,25,309,28,3243,28,0,14.2998,14,13,25900,670640,SAT,197.3108,180,180,2,179,1,178,0.67,0.01,0.99,0.0,0.5,0.5,0.2457641196013289,59.02,5316.39,,14,13,25900,670640,SAT,477.0592,180,180,29,174,6,151,0.83,0.16,0.97,0.30,0.60,0.60,0.2766741071428571
TCP_1_4,7193,1,4,14 states,28 symbols,625,36,25,309,28,3243,28,0,14.6976,14,13,25900,670640,SAT,211.782,180,180,4,180,0,176,1.0,0.02,1.0,0.0,0.5,0.5,0.2596153846153846,59.02,5316.39,,14,13,25900,670640,SAT,447.3554,180,180,43,174,6,137,0.88,0.24,0.97,0.40,0.60,0.60,0.2766741071428571
TCP_8_4,6797,8,4,14 states,28 symbols,625,36,25,309,28,3243,28,0,15.5394,14,13,25900,670640,SAT,252.9744,180,180,3,180,0,177,1.0,0.02,1.0,0.0,0.5,0.5,0.2467633928571428,59.02,5316.39,,14,13,25900,670640,SAT,499.5512,180,180,32,173,7,148,0.82,0.18,0.96,0.30,0.60,0.60,0.2766741071428571
