File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
bluetooth_0_1200,2434,0,1200,15 states,15 symbols,33457,65,2,13038,15,3,62,0,79576.1737,21,20,307776,15329234,SAT,3479.0785,4800.0,4800.0,4711.0,4800.0,0.0,89.0,1.0,0.98,1.0,1.0,1.0,1.0,0.85,97.01,4.48,,21,20,307776,15329234,SAT,3383.3460,4800,4800,4711,4800,0,89,1.00,0.98,1.00,1.00,1.00,1.00,0.85
bluetooth_5_1200,8512,5,1200,15 states,15 symbols,33456,71,0,10746,15,0,62,0,107339.4395,16,15,191664,7332211,SAT,1677.8012,4800.0,4800.0,4800.0,4800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,16,15,191664,7332211,SAT,1634.4289,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
bluetooth_8_1200,3136,8,1200,15 states,15 symbols,33466,80,0,16231,15,6,62,0,132285.5468,16,15,279424,10808824,SAT,1664.1525,4800.0,4800.0,4800.0,4800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,7.5,,16,15,279424,10808824,SAT,1654.3889,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
bluetooth_6_1200,7297,6,1200,15 states,15 symbols,33475,63,0,15042,15,1,62,0,100439.2367,16,15,260400,10047483,SAT,1668.4688,4800.0,4800.0,4800.0,4800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.59,,16,15,260400,10047483,SAT,1744.8347,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
bluetooth_3_1200,7645,3,1200,15 states,15 symbols,33475,73,0,16730,15,0,62,0,109035.7001,16,15,287408,11121107,SAT,1776.7425,4800.0,4800.0,4800.0,4800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,16,15,287408,11121107,SAT,1685.4931,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
bluetooth_2_1200,9112,2,1200,15 states,15 symbols,33482,68,0,12308,15,0,62,0,127561.7068,16,15,216656,8319421,SAT,1723.2692,4800.0,4800.0,4800.0,4800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,16,15,216656,8319421,SAT,1902.0417,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
bluetooth_4_1200,9370,4,1200,15 states,15 symbols,33388,78,0,16562,15,0,62,0,101985.5365,16,15,284720,11017323,SAT,1669.3163,4800.0,4800.0,4800.0,4800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,16,15,284720,11017323,SAT,1649.3068,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
bluetooth_1_1200,7844,1,1200,15 states,15 symbols,33404,66,1,14565,15,8,62,0,69331.6136,20,19,322120,15381608,SAT,3083.3796,4800.0,4800.0,4730.0,4800.0,0.0,70.0,1.0,0.99,1.0,1.0,1.0,1.0,0.869172932330827,98.51,11.94,,20,19,322120,15381608,SAT,3073.6984,4800,4800,4752,4800,0,48,1.00,0.99,1.00,1.00,1.00,1.00,0.869172932330827
bluetooth_7_1200,1247,7,1200,15 states,15 symbols,33554,79,0,16700,15,10,62,0,146499.4966,16,15,286928,11105189,SAT,1690.0733,4800.0,4800.0,4800.0,4800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,12.66,,16,15,286928,11105189,SAT,1630.8688,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
bluetooth_9_1200,509,9,1200,15 states,15 symbols,33400,61,0,15838,15,0,62,0,81422.3843,16,15,273136,10550327,SAT,1851.1116,4800.0,4800.0,4800.0,4800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,16,15,273136,10550327,SAT,1862.6195,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
