File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
TCP_5_9,1923,5,9,14 states,28 symbols,625,20,17,306,4.267,13,12,22581,550313,SAT,624.0753,180,180,12,178,2,168,0.86,0.07,0.99,0.1,0.5,0.5,0.2398809523809524,54.05,0.0,,13,12,22581,550313,SAT,645.8363,180,180,57,173,7,123,0.89,0.32,0.96,0.50,0.60,0.60,0.2785714285714286
TCP_4_9,5450,4,9,14 states,28 symbols,625,20,17,306,4.2437,13,12,22581,550313,SAT,624.4187,180,180,19,176,4,161,0.83,0.11,0.98,0.2,0.5,0.5,0.2476190476190476,54.05,0.0,,13,12,22581,550313,SAT,643.9240,180,180,62,174,6,118,0.91,0.34,0.97,0.50,0.70,0.70,0.2785714285714286
TCP_8_9,6797,8,9,14 states,28 symbols,625,20,17,306,4.2425,13,12,22581,550313,SAT,621.162,180,180,17,179,1,163,0.94,0.09,0.99,0.2,0.5,0.5,0.2889225181598063,54.05,0.0,,13,12,22581,550313,SAT,635.6732,180,180,59,171,9,121,0.87,0.33,0.95,0.50,0.60,0.60,0.2785714285714286
TCP_3_9,8776,3,9,14 states,28 symbols,625,20,17,306,4.3034,13,12,22581,550313,SAT,628.0886,180,180,13,175,5,167,0.72,0.07,0.97,0.1,0.5,0.5,0.2798319327731092,54.05,0.0,,13,12,22581,550313,SAT,640.3684,180,180,54,166,14,126,0.79,0.30,0.92,0.40,0.60,0.60,0.2785714285714286
TCP_7_9,5209,7,9,14 states,28 symbols,625,20,17,306,4.2756,13,12,22581,550313,SAT,627.6813,180,180,29,177,3,151,0.91,0.16,0.98,0.3,0.6,0.6,0.2588827838827838,54.05,0.0,,13,12,22581,550313,SAT,640.4562,180,180,53,171,9,127,0.85,0.29,0.95,0.40,0.60,0.60,0.2785714285714286
TCP_6_9,3237,6,9,14 states,28 symbols,625,20,17,306,4.2457,13,12,22581,550313,SAT,624.5906,180,180,19,175,5,161,0.79,0.11,0.97,0.2,0.5,0.5,0.294047619047619,54.05,0.0,,13,12,22581,550313,SAT,640.3646,180,180,66,170,10,114,0.87,0.37,0.94,0.50,0.70,0.70,0.2785714285714286
TCP_0_9,9654,0,9,14 states,28 symbols,625,20,17,306,4.1837,13,12,22581,550313,SAT,626.9911,180,180,18,177,3,162,0.86,0.1,0.98,0.2,0.5,0.5,0.2863095238095238,54.05,0.0,,13,12,22581,550313,SAT,640.2437,180,180,66,174,6,114,0.92,0.37,0.97,0.50,0.70,0.70,0.2785714285714286
TCP_1_9,7193,1,9,14 states,28 symbols,625,20,17,306,4.2407,13,12,22581,550313,SAT,622.6132,180,180,15,178,2,165,0.88,0.08,0.99,0.2,0.5,0.5,0.2498789346246973,54.05,0.0,,13,12,22581,550313,SAT,637.9050,180,180,64,172,8,116,0.89,0.36,0.96,0.50,0.70,0.70,0.2785714285714286
TCP_9_9,250,9,9,14 states,28 symbols,625,20,17,306,4.2898,13,12,22581,550313,SAT,618.4016,180,180,15,179,1,165,0.94,0.08,0.99,0.2,0.5,0.5,0.2654963680387409,54.05,0.0,,13,12,22581,550313,SAT,639.0183,180,180,66,172,8,114,0.89,0.37,0.96,0.50,0.70,0.70,0.2785714285714286
TCP_2_9,6887,2,9,14 states,28 symbols,625,20,17,306,4.192,13,12,22581,550313,SAT,622.4214,180,180,19,176,4,161,0.83,0.11,0.98,0.2,0.5,0.5,0.2876050420168067,54.05,0.0,,13,12,22581,550313,SAT,637.7171,180,180,59,172,8,121,0.88,0.33,0.96,0.50,0.60,0.60,0.2785714285714286
