File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
openSSL_6_9,9758,6,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.2379,6,5,2226,28515,SAT,0.4215,112,112,53,112,0,59,1.0,0.47,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3071,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_2_9,180,2,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.236,6,5,2226,28515,SAT,0.2455,112,112,112,112,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8119047619047619,100.0,7033.33,,6,5,2226,28515,SAT,0.3592,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_1_9,9292,1,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.3081,6,5,2226,28515,SAT,0.2499,112,112,49,112,0,63,1.0,0.44,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3563,112,112,112,111,1,0,0.99,1.00,0.99,1.00,1.00,1.00,0.8119047619047619
openSSL_7_9,312,7,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1576,6,5,2226,28515,SAT,0.2461,112,112,48,112,0,64,1.0,0.43,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3528,112,112,112,108,4,0,0.97,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
openSSL_4_9,6940,4,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1482,6,5,2226,28515,SAT,0.2447,112,112,58,112,0,54,1.0,0.52,1.0,0.7,0.8,0.8,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3670,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_9_9,8768,9,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.112,6,5,2226,28515,SAT,0.2449,112,112,45,112,0,67,1.0,0.4,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3748,112,112,112,107,5,0,0.96,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
openSSL_3_9,6240,3,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.2277,6,5,2226,28515,SAT,0.2649,112,112,45,112,0,67,1.0,0.4,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3797,112,112,112,106,6,0,0.95,1.00,0.95,1.00,1.00,1.00,0.8119047619047619
openSSL_8_9,7727,8,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1516,6,5,2226,28515,SAT,0.2431,112,112,49,112,0,63,1.0,0.44,1.0,0.6,0.7,0.7,0.838095238095238,100.0,7033.33,,6,5,2226,28515,SAT,0.4175,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_5_9,3796,5,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1559,6,5,2226,28515,SAT,0.2528,112,112,112,112,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8119047619047619,100.0,7033.33,,6,5,2226,28515,SAT,0.4325,112,112,112,107,5,0,0.96,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
openSSL_0_9,5989,0,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.2287,6,5,2226,28515,SAT,0.2501,112,112,46,112,0,66,1.0,0.41,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.4122,112,112,112,108,4,0,0.97,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
