File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
openSSL_6_37,9758,6,37,6 states,20 symbols,258,30,0,113,18,993,21,0,3.4149,6,5,2448,31771,SAT,0.3535,148,148,68,147,1,80,0.99,0.46,0.99,0.6,0.7,0.7,0.838095238095238,100.0,3310.0,,6,5,2448,31771,SAT,0.2769,148,148,95,144,4,53,0.96,0.64,0.97,0.80,0.80,0.80,0.8119047619047619
openSSL_8_37,7727,8,37,6 states,20 symbols,252,33,0,124,18,2246,22,0,1.8747,6,5,2514,32955,SAT,0.2164,148,148,59,142,6,89,0.91,0.4,0.96,0.6,0.7,0.7,0.6547619047619048,100.0,6806.06,,6,5,2514,32955,SAT,0.2926,148,148,84,122,26,64,0.76,0.57,0.82,0.70,0.70,0.70,0.6547619047619048
openSSL_5_37,3796,5,37,6 states,20 symbols,256,18,0,124,18,567,22,0,1.0877,6,5,2514,31875,SAT,0.2791,148,148,66,148,0,82,1.0,0.45,1.0,0.6,0.7,0.7,0.838095238095238,100.0,3150.0,,6,5,2514,31875,SAT,0.3055,148,148,148,144,4,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_9_37,8768,9,37,6 states,20 symbols,255,21,0,124,18,1796,21,0,1.4594,6,5,2514,32091,SAT,0.2581,148,148,54,148,0,94,1.0,0.36,1.0,0.5,0.7,0.7,0.8119047619047619,100.0,8552.38,,6,5,2514,32091,SAT,0.5696,148,148,96,148,0,52,1.00,0.65,1.00,0.80,0.80,0.80,0.8642857142857143
openSSL_0_37,5989,0,37,6 states,20 symbols,258,12,0,129,18,118,20,0,0.8757,6,5,2544,31883,SAT,0.2949,148,148,148,147,1,0,0.99,1.0,0.99,1.0,1.0,1.0,0.838095238095238,100.0,983.33,,6,5,2544,31883,SAT,0.3988,148,148,93,141,7,55,0.93,0.63,0.95,0.80,0.80,0.80,0.7595238095238095
openSSL_2_37,180,2,37,6 states,20 symbols,258,12,0,111,18,100,20,0,0.9562,6,5,2436,30299,SAT,0.262,148,148,56,140,8,92,0.88,0.38,0.95,0.5,0.7,0.7,0.7333333333333334,100.0,833.33,,6,5,2436,30299,SAT,0.3954,148,148,87,144,4,61,0.96,0.59,0.97,0.70,0.80,0.80,0.7857142857142857
openSSL_4_37,6940,4,37,6 states,20 symbols,259,12,0,129,18,107,21,0,0.9509,6,5,2544,31883,SAT,0.2607,148,148,69,148,0,79,1.0,0.47,1.0,0.6,0.7,0.7,0.8119047619047619,100.0,891.67,,6,5,2544,31883,SAT,0.4701,148,148,97,135,13,51,0.88,0.66,0.91,0.80,0.80,0.80,0.7071428571428572
openSSL_7_37,312,7,37,6 states,20 symbols,256,13,0,128,18,253,22,0,0.9322,6,5,2538,31867,SAT,0.2206,148,148,61,135,13,87,0.82,0.41,0.91,0.5,0.7,0.7,0.5761904761904761,100.0,1946.15,,6,5,2538,31867,SAT,0.3816,148,148,90,124,24,58,0.79,0.61,0.84,0.70,0.70,0.70,0.5761904761904761
openSSL_1_37,9292,1,37,6 states,20 symbols,256,18,0,124,18,477,21,0,1.2798,6,5,2514,31875,SAT,0.2596,148,148,58,128,20,90,0.74,0.39,0.86,0.5,0.6,0.6,0.7071428571428572,100.0,2650.0,,6,5,2514,31875,SAT,0.4017,148,148,91,125,23,57,0.80,0.61,0.84,0.70,0.70,0.70,0.7071428571428572
openSSL_3_37,6240,3,37,6 states,20 symbols,259,11,0,118,18,60,23,0,0.9362,6,5,2478,30843,SAT,0.2634,148,148,62,113,35,86,0.64,0.42,0.76,0.5,0.6,0.6,0.7071428571428572,100.0,545.45,,6,5,2478,30843,SAT,0.4104,148,148,95,143,5,53,0.95,0.64,0.97,0.80,0.80,0.80,0.7857142857142857
