File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
openSSL_2_1200,7810,2,1200,6 states,20 symbols,11884,11,0,3322,18,0,31,0,1308.6415,6,5,21702,312795,SAT,4.4905,4800,4800,1739,4643,157,3061,0.92,0.36,0.97,0.5,0.7,0.7,0.7595238095238095,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_4_1200,3121,4,1200,6 states,20 symbols,11925,11,0,3288,18,0,31,0,1375.9938,6,5,21498,309803,SAT,4.5962,4800,4800,1726,4254,546,3074,0.76,0.36,0.89,0.5,0.6,0.6,0.7333333333333334,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_0_1200,5878,0,1200,6 states,20 symbols,11980,11,0,3221,19,0,30,0,1133.1439,7,6,24955,416704,SAT,5.7946,4800,4800,345,4800,0,4455,1.0,0.07,1.0,0.1,0.5,0.5,0.7857142857142857,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_9_1200,7229,9,1200,6 states,20 symbols,11873,11,0,5627,18,0,31,0,1141.2512,6,5,35532,515635,SAT,5.4858,4800,4800,1742,4635,165,3058,0.91,0.36,0.97,0.5,0.7,0.7,0.7595238095238095,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_6_1200,8807,6,1200,6 states,20 symbols,11907,11,0,5731,18,0,31,0,1220.4164,6,5,36156,524787,SAT,2.9317,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8904761904761904,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_8_1200,8312,8,1200,6 states,20 symbols,12004,11,0,3448,18,0,31,0,1405.3157,6,5,22458,323883,SAT,4.596,4800,4800,1747,4645,155,3053,0.92,0.36,0.97,0.5,0.7,0.7,0.7595238095238095,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_1_1200,858,1,1200,6 states,20 symbols,11914,11,0,3016,18,0,31,0,1177.2467,6,5,19866,285867,SAT,4.4047,4800,4800,1753,4651,149,3047,0.92,0.37,0.97,0.5,0.7,0.7,0.7595238095238095,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_3_1200,2163,3,1200,6 states,20 symbols,11949,11,0,3306,18,10,31,0,1192.3194,6,5,21606,311387,SAT,4.4599,4800,4800,1747,4627,173,3053,0.91,0.36,0.96,0.5,0.7,0.7,0.7595238095238095,100.0,90.91,,,,,,,,,,,,,,,,,,,,
openSSL_7_1200,662,7,1200,6 states,20 symbols,11886,11,0,3202,18,0,31,0,1206.5347,6,5,20982,302235,SAT,1.4896,4800,4800,1752,4686,114,3048,0.94,0.36,0.98,0.5,0.7,0.7,0.7857142857142857,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_5_1200,1890,5,1200,6 states,20 symbols,11918,11,0,3148,18,7,31,0,1413.0041,6,5,20658,297483,SAT,4.8063,4800,4800,1734,4677,123,3066,0.93,0.36,0.97,0.5,0.7,0.7,0.7857142857142857,100.0,63.64,,,,,,,,,,,,,,,,,,,,
