File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
openSSL_9_18,8768,9,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1727,6,5,2226,28515,SAT,0.2481,112,112,45,112,0,67,1.0,0.4,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3378,112,112,112,107,5,0,0.96,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
openSSL_1_18,9292,1,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.6718,6,5,2226,28515,SAT,0.2805,112,112,49,112,0,63,1.0,0.44,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3429,112,112,112,111,1,0,0.99,1.00,0.99,1.00,1.00,1.00,0.8119047619047619
openSSL_4_18,6940,4,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1183,6,5,2226,28515,SAT,0.2463,112,112,58,112,0,54,1.0,0.52,1.0,0.7,0.8,0.8,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.2865,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_6_18,9758,6,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,2.6819,6,5,2226,28515,SAT,0.3258,112,112,53,112,0,59,1.0,0.47,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3522,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_8_18,7727,8,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1023,6,5,2226,28515,SAT,0.2525,112,112,112,112,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8119047619047619,100.0,7033.33,,6,5,2226,28515,SAT,0.3527,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_0_18,5989,0,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.2275,6,5,2226,28515,SAT,0.2569,112,112,46,112,0,66,1.0,0.41,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3772,112,112,112,108,4,0,0.97,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
openSSL_2_18,180,2,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.2372,6,5,2226,28515,SAT,0.2426,112,112,42,112,0,70,1.0,0.38,1.0,0.5,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.2875,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_3_18,6240,3,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1836,6,5,2226,28515,SAT,0.2609,112,112,45,112,0,67,1.0,0.4,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3390,112,112,112,106,6,0,0.95,1.00,0.95,1.00,1.00,1.00,0.8119047619047619
openSSL_7_18,312,7,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.2492,6,5,2226,28515,SAT,0.2451,112,112,48,112,0,64,1.0,0.43,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3479,112,112,112,108,4,0,0.97,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
openSSL_5_18,3796,5,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1721,6,5,2226,28515,SAT,0.2442,112,112,57,112,0,55,1.0,0.51,1.0,0.7,0.8,0.8,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3293,112,112,112,107,5,0,0.96,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
