File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random6_4_300,9208,4,300,11 states,12 symbols,5685,11,0,2541,12,26,0,0,145.3372,12,11,32232,927599,SAT,270.6036,1200,1200,998,1185,15,202,0.99,0.83,0.99,0.9,0.9,0.9,0.9545454545454546,100.0,236.36,,12,11,32232,927599,SAT,206.0627,1200,1200,1200,1174,26,0,0.98,1.00,0.98,1.00,1.00,1.00,0.9545454545454546
Random6_6_300,9208,6,300,11 states,12 symbols,5685,11,0,2541,12,26,0,0,139.5161,12,11,32232,927599,SAT,261.1319,1200,1200,998,1185,15,202,0.99,0.83,0.99,0.9,0.9,0.9,0.9545454545454546,100.0,236.36,,12,11,32232,927599,SAT,206.3594,1200,1200,1200,1174,26,0,0.98,1.00,0.98,1.00,1.00,1.00,0.9545454545454546
Random6_9_300,3428,9,300,11 states,12 symbols,5599,11,0,2450,12,10,0,0,136.3889,12,11,31140,895294,SAT,361.3702,1200,1200,1008,1198,2,192,1.0,0.84,1.0,0.9,0.9,0.9,0.9772727272727272,100.0,90.91,,12,11,31140,895294,SAT,301.9245,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random6_7_300,6380,7,300,11 states,12 symbols,5633,15,0,2799,12,0,0,0,197.4857,12,11,35328,1020341,SAT,245.2571,1200,1200,1200,1187,13,0,0.99,1.0,0.99,1.0,1.0,1.0,0.9772727272727272,100.0,0.0,,12,11,35328,1020341,SAT,261.6388,1200,1200,956,1200,0,244,1.00,0.80,1.00,0.90,0.90,0.90,0.9772727272727273
Random6_1_300,5059,1,300,11 states,12 symbols,5679,12,0,2698,12,0,0,0,168.0566,12,11,34116,983622,SAT,393.0005,1200,1200,966,1200,0,234,1.0,0.81,1.0,0.9,0.9,0.9,0.9772727272727272,100.0,0.0,,12,11,34116,983622,SAT,391.1667,1200,1200,978,1180,20,222,0.98,0.81,0.98,0.90,0.90,0.90,0.9545454545454546
Random6_5_300,3720,5,300,11 states,12 symbols,5671,13,0,2247,12,0,0,0,186.762,12,11,28704,823805,SAT,379.6662,1200,1200,807,1179,21,393,0.97,0.67,0.98,0.8,0.8,0.8,0.9090909090909092,100.0,0.0,,12,11,28704,823805,SAT,230.0785,1200,1200,807,1170,30,393,0.96,0.67,0.97,0.80,0.80,0.80,0.8863636363636364
Random6_8_300,3721,8,300,11 states,12 symbols,5664,12,0,2520,12,0,0,0,186.8485,12,11,31980,920432,SAT,392.5657,1200,1200,988,1196,4,212,1.0,0.82,1.0,0.9,0.9,0.9,0.9545454545454546,100.0,0.0,,12,11,31980,920432,SAT,390.4114,1200,1200,988,1196,4,212,1.00,0.82,1.00,0.90,0.90,0.90,0.9545454545454546
Random6_3_300,3488,3,300,11 states,12 symbols,5633,14,0,2275,12,0,0,0,259.2457,12,11,29040,834033,SAT,375.496,1200,1200,1010,1179,21,190,0.98,0.84,0.98,0.9,0.9,0.9,0.9545454545454546,100.0,0.0,,12,11,29040,834033,SAT,303.8029,1200,1200,1010,1179,21,190,0.98,0.84,0.98,0.90,0.90,0.90,0.9545454545454546
Random6_2_300,5289,2,300,11 states,12 symbols,5620,14,0,1824,12,13,0,0,220.3208,12,11,23628,673928,SAT,235.5639,1200,1200,962,1200,0,238,1.0,0.8,1.0,0.9,0.9,0.9,0.9772727272727272,100.0,92.86,,12,11,23628,673928,SAT,322.7927,1200,1200,962,1190,10,238,0.99,0.80,0.99,0.90,0.90,0.90,0.9545454545454546
Random6_0_300,6046,0,300,11 states,12 symbols,5667,11,0,2348,12,10,0,0,185.3948,12,11,29916,859084,SAT,370.5282,1200,1200,752,1172,28,448,0.96,0.63,0.98,0.8,0.8,0.8,0.9426532769556024,100.0,90.91,,12,11,29916,859084,SAT,373.0715,1200,1200,752,1172,28,448,0.96,0.63,0.98,0.80,0.80,0.80,0.9426532769556025
