File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random6_0_150,6046,0,150,11 states,12 symbols,2783,10,0,1303,12,30,0,0,33.4092,12,11,17376,487821,SAT,340.644,600,600,302,589,11,298,0.96,0.5,0.98,0.7,0.7,0.7,0.8636363636363636,100.0,300.0,,12,11,17376,487821,SAT,346.5964,600,600,374,585,15,226,0.96,0.62,0.97,0.80,0.80,0.80,0.8863636363636364
Random6_6_150,9208,6,150,11 states,12 symbols,2763,14,0,1303,12,66,0,0,42.4234,12,11,17376,488973,SAT,116.4488,600,600,495,580,20,105,0.96,0.82,0.97,0.9,0.9,0.9,0.9090909090909092,100.0,471.43,,12,11,17376,488973,SAT,169.1641,600,600,495,582,18,105,0.96,0.82,0.97,0.90,0.90,0.90,0.9090909090909091
Random6_4_150,9208,4,150,11 states,12 symbols,2763,14,0,1303,12,66,0,0,46.8406,12,11,17376,488973,SAT,122.0114,600,600,495,580,20,105,0.96,0.82,0.97,0.9,0.9,0.9,0.9090909090909092,100.0,471.43,,12,11,17376,488973,SAT,171.6362,600,600,495,582,18,105,0.96,0.82,0.97,0.90,0.90,0.90,0.9090909090909091
Random6_1_150,5059,1,150,11 states,12 symbols,2783,13,0,1366,12,157,0,0,50.9126,12,11,18132,511050,SAT,125.7911,600,600,336,590,10,264,0.97,0.56,0.98,0.7,0.8,0.8,0.8863636363636364,100.0,1207.69,,12,11,18132,511050,SAT,132.7335,600,600,419,581,19,181,0.96,0.70,0.97,0.80,0.80,0.80,0.8863636363636364
Random6_2_150,5289,2,150,11 states,12 symbols,2750,14,0,945,12,36,0,0,53.9682,12,11,13080,361883,SAT,123.6678,600,600,497,581,19,103,0.96,0.83,0.97,0.9,0.9,0.9,0.9318181818181818,100.0,257.14,,12,11,13080,361883,SAT,133.3185,600,600,406,572,28,194,0.94,0.68,0.95,0.80,0.80,0.80,0.8863636363636364
Random6_7_150,6380,7,150,11 states,12 symbols,2752,16,2,1149,12,119,0,0,76.1497,15,14,19950,689945,SAT,1128.6458,600,600,293,570,30,307,0.91,0.49,0.95,0.6,0.7,0.7,0.7011784511784511,88.89,661.11,,15,14,19950,689945,SAT,1119.7918,600,600,133,588,12,467,0.92,0.22,0.98,0.40,0.60,0.60,0.7159090909090908
Random6_5_150,3720,5,150,11 states,12 symbols,2792,15,0,1101,12,33,0,0,48.1687,12,11,14952,417551,SAT,217.2009,600,600,423,592,8,177,0.98,0.7,0.99,0.8,0.8,0.8,0.9090909090909092,100.0,220.0,,12,11,14952,417551,SAT,265.3114,600,600,423,581,19,177,0.96,0.70,0.97,0.80,0.80,0.80,0.8636363636363636
Random6_8_150,3721,8,150,11 states,12 symbols,2778,14,0,894,12,65,0,0,53.0345,12,11,12468,343778,SAT,277.5214,600,600,600,595,5,0,0.99,1.0,0.99,1.0,1.0,1.0,0.9772727272727272,100.0,464.29,,12,11,12468,343778,SAT,219.2865,600,600,600,588,12,0,0.98,1.00,0.98,1.00,1.00,1.00,0.9318181818181818
Random6_9_150,3428,9,150,11 states,12 symbols,2751,10,0,1322,12,88,0,0,27.0062,12,11,17604,494566,SAT,218.0343,600,600,501,583,17,99,0.97,0.83,0.97,0.9,0.9,0.9,0.9090909090909092,100.0,880.0,,12,11,17604,494566,SAT,201.1163,600,600,501,583,17,99,0.97,0.83,0.97,0.90,0.90,0.90,0.9090909090909091
Random6_3_150,3488,3,150,11 states,12 symbols,2775,13,0,1204,12,143,0,0,42.9488,12,11,16188,453540,SAT,128.1803,600,600,346,592,8,254,0.98,0.58,0.99,0.7,0.8,0.8,0.9090909090909092,100.0,1100.0,,12,11,16188,453540,SAT,123.1700,600,600,405,585,15,195,0.96,0.68,0.97,0.80,0.80,0.80,0.9090909090909091
