File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random6_0_37,6046,0,37,11 states,12 symbols,524,13,8,255,12,909,0,0,4.2006,16,15,7168,224147,SAT,804.1899,148,148,18,144,4,130,0.82,0.12,0.97,0.2,0.5,0.5,0.4796238244514106,61.9,4328.57,,16,15,7168,224147,SAT,932.7351,148,148,31,141,7,117,0.82,0.21,0.95,0.30,0.60,0.60,0.4959553158705701
Random6_3_37,3488,3,37,11 states,12 symbols,534,10,2,215,12,510,0,0,1.848,13,12,4836,121982,SAT,243.2793,148,148,17,145,3,131,0.85,0.11,0.98,0.2,0.5,0.5,0.5880681818181819,83.33,4250.0,,13,12,4836,121982,SAT,311.7297,148,148,14,146,2,134,0.88,0.09,0.99,0.20,0.50,0.50,0.5880681818181819
Random6_1_37,5059,1,37,11 states,12 symbols,518,24,9,150,12,776,0,0,6.4832,17,16,6035,188455,SAT,1091.7105,148,148,28,140,8,120,0.78,0.19,0.95,0.3,0.6,0.6,0.4439033189033189,72.73,2351.52,,17,16,6035,188455,SAT,1039.4594,148,148,27,142,6,121,0.82,0.18,0.96,0.30,0.60,0.60,0.4632034632034632
Random6_8_37,3721,8,37,11 states,12 symbols,531,9,5,265,12,760,0,0,2.2041,14,13,6076,168870,SAT,631.0016,148,148,22,146,2,126,0.92,0.15,0.99,0.3,0.6,0.6,0.4233511586452763,64.29,5428.57,,14,13,6076,168870,SAT,632.0983,148,148,16,145,3,132,0.84,0.11,0.98,0.20,0.50,0.50,0.3776223776223776
Random6_2_37,5289,2,37,11 states,12 symbols,522,23,11,259,12,2493,0,0,10.7406,19,18,9272,342331,SAT,1735.3804,148,148,16,143,5,132,0.76,0.11,0.97,0.2,0.5,0.5,0.3112373737373737,67.65,7332.35,,19,18,9272,342331,SAT,1730.1877,148,148,8,147,1,140,0.89,0.05,0.99,0.10,0.50,0.50,0.27608834827144685
Random6_6_37,9208,6,37,11 states,12 symbols,526,14,7,260,12,1276,0,0,4.2163,16,15,7248,227312,SAT,1001.7611,148,148,7,147,1,141,0.88,0.05,0.99,0.1,0.5,0.5,0.2797805642633229,66.67,6076.19,,16,15,7248,227312,SAT,976.8576,148,148,10,144,4,138,0.71,0.07,0.97,0.10,0.50,0.50,0.23636363636363636
Random6_4_37,9208,4,37,11 states,12 symbols,526,14,7,260,12,1276,0,0,4.2395,16,15,7248,227312,SAT,986.534,148,148,10,144,4,138,0.71,0.07,0.97,0.1,0.5,0.5,0.2363636363636363,66.67,6076.19,,16,15,7248,227312,SAT,984.4818,148,148,10,144,4,138,0.71,0.07,0.97,0.10,0.50,0.50,0.23636363636363636
Random6_7_37,6380,7,37,11 states,12 symbols,521,13,4,247,12,974,0,0,2.5481,14,13,5824,161334,SAT,623.5072,148,148,14,145,3,134,0.82,0.09,0.98,0.2,0.5,0.5,0.5664335664335665,76.47,5729.41,,14,13,5824,161334,SAT,617.5721,148,148,14,145,3,134,0.82,0.09,0.98,0.20,0.50,0.50,0.5664335664335665
Random6_9_37,3428,9,37,11 states,12 symbols,525,13,2,233,12,573,0,0,2.2033,13,12,5070,130502,SAT,408.8328,148,148,48,139,9,100,0.84,0.32,0.94,0.5,0.6,0.6,0.6820599613152805,86.67,3820.0,,13,12,5070,130502,SAT,392.8316,148,148,12,148,0,136,1.00,0.08,1.00,0.10,0.50,0.50,0.7114624505928854
Random6_5_37,3720,5,37,11 states,12 symbols,523,7,9,244,12,405,0,0,2.3851,13,12,5213,135427,SAT,154.2346,148,148,56,146,2,92,0.97,0.38,0.99,0.5,0.7,0.7,0.61605415860735,43.75,2531.25,,13,12,5213,135427,SAT,162.1290,148,148,53,142,6,95,0.90,0.36,0.96,0.50,0.70,0.70,0.61605415860735
