File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random6_5_75,3720,5,75,11 states,12 symbols,1310,12,0,635,12,227,0,0,7.5613,12,11,9360,251257,SAT,189.4212,300,300,205,297,3,95,0.99,0.68,0.99,0.8,0.8,0.8,0.9426532769556024,100.0,1891.67,,12,11,9360,251257,SAT,260.1288,300,300,186,292,8,114,0.96,0.62,0.97,0.80,0.80,0.80,0.8863636363636364
Random6_6_75,9208,6,75,11 states,12 symbols,1294,13,0,646,12,123,0,0,9.7203,12,11,9492,255450,SAT,77.1302,300,300,109,291,9,191,0.92,0.36,0.97,0.5,0.7,0.7,0.8181818181818182,100.0,946.15,,12,11,9492,255450,SAT,76.1041,300,300,109,291,9,191,0.92,0.36,0.97,0.50,0.70,0.70,0.8181818181818182
Random6_3_75,3488,3,75,11 states,12 symbols,1297,18,2,557,12,364,0,0,17.5123,13,12,9282,267300,SAT,385.9132,300,300,137,283,17,163,0.89,0.46,0.94,0.6,0.7,0.7,0.696969696969697,90.0,1820.0,,13,12,9282,267300,SAT,380.9223,300,300,172,285,15,128,0.92,0.57,0.95,0.70,0.80,0.80,0.762310606060606
Random6_2_75,5289,2,75,11 states,12 symbols,1262,12,1,625,12,588,0,0,12.0508,14,13,11116,342718,SAT,720.366,300,300,38,295,5,262,0.88,0.13,0.98,0.2,0.6,0.6,0.5454545454545454,92.31,4523.08,,14,13,11116,342718,SAT,688.3592,300,300,36,298,2,264,0.95,0.12,0.99,0.20,0.60,0.60,0.5034965034965035
Random6_1_75,5059,1,75,11 states,12 symbols,1300,21,0,607,12,285,0,0,18.9109,12,11,9024,243909,SAT,324.1865,300,300,210,293,7,90,0.97,0.7,0.98,0.8,0.8,0.8,0.9090909090909092,100.0,1357.14,,12,11,9024,243909,SAT,87.7014,300,300,179,291,9,121,0.95,0.60,0.97,0.70,0.80,0.80,0.8863636363636364
Random6_9_75,3428,9,75,11 states,12 symbols,1282,10,0,615,12,165,0,0,5.6773,12,11,9120,243581,SAT,156.3626,300,300,106,293,7,194,0.94,0.35,0.98,0.5,0.7,0.7,0.8181818181818182,100.0,1650.0,,12,11,9120,243581,SAT,158.2111,300,300,156,289,11,144,0.93,0.52,0.96,0.70,0.70,0.70,0.8181818181818182
Random6_7_75,6380,7,75,11 states,12 symbols,1293,17,3,557,12,524,0,0,17.9086,15,14,11070,361693,SAT,979.5956,300,300,148,272,28,152,0.84,0.49,0.91,0.6,0.7,0.7,0.5681818181818181,85.0,2620.0,,15,14,11070,361693,SAT,980.1892,300,300,148,275,25,152,0.86,0.49,0.92,0.60,0.70,0.70,0.588474025974026
Random6_0_75,6046,0,75,11 states,12 symbols,1299,15,1,586,12,243,0,0,15.9859,13,12,9659,278041,SAT,367.4692,300,300,69,292,8,231,0.9,0.23,0.97,0.4,0.6,0.6,0.6316287878787878,93.75,1518.75,,13,12,9659,278041,SAT,222.4465,300,300,88,290,10,212,0.90,0.29,0.97,0.40,0.60,0.60,0.6600580270793037
Random6_4_75,9208,4,75,11 states,12 symbols,1294,13,0,646,12,123,0,0,9.8373,12,11,9492,255450,SAT,69.5731,300,300,128,284,16,172,0.89,0.43,0.95,0.6,0.7,0.7,0.7954545454545454,100.0,946.15,,12,11,9492,255450,SAT,75.9002,300,300,109,291,9,191,0.92,0.36,0.97,0.50,0.70,0.70,0.8181818181818182
Random6_8_75,3721,8,75,11 states,12 symbols,1302,15,2,618,12,370,0,0,14.0438,12,11,9156,246662,SAT,64.0884,300,300,151,293,7,149,0.96,0.5,0.98,0.7,0.7,0.7,0.8047040169133193,88.24,2176.47,,12,11,9156,246662,SAT,64.3927,300,300,151,293,7,149,0.96,0.50,0.98,0.70,0.70,0.70,0.8047040169133193
