File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random2_5_75,8737,5,75,12 states,12 symbols,1405,12,0,697,12,28,0,0,7.3667,13,12,11102,322976,SAT,640.4679,300.0,300.0,4.0,300.0,0.0,296.0,1.0,0.01,1.0,0.0,0.5,0.5,0.7916666666666666,100.0,233.33,,13,12,11102,322976,SAT,683.9516,300,300,40,299,1,260,0.98,0.13,1.00,0.20,0.60,0.60,0.7916666666666666
Random2_2_75,8690,2,75,12 states,12 symbols,1403,12,0,669,12,41,0,0,7.2647,13,12,10738,311300,SAT,414.4705,300.0,300.0,249.0,299.0,1.0,51.0,1.0,0.83,1.0,0.9,0.9,0.9,0.9166666666666666,100.0,341.67,,13,12,10738,311300,SAT,633.8084,300,300,28,299,1,272,0.97,0.09,1.00,0.20,0.50,0.50,0.75
Random2_1_75,2970,1,75,12 states,12 symbols,1402,13,0,701,12,149,0,0,6.0871,13,12,11154,324982,SAT,422.4336,300.0,300.0,44.0,297.0,3.0,256.0,0.94,0.15,0.99,0.3,0.6,0.6,0.8541666666666666,100.0,1146.15,,13,12,11154,324982,SAT,544.5375,300,300,93,294,6,207,0.94,0.31,0.98,0.50,0.60,0.60,0.8541666666666666
Random2_4_75,8332,4,75,12 states,12 symbols,1416,14,1,699,12,57,0,0,7.1487,13,12,11128,324824,SAT,518.8163,300.0,300.0,17.0,298.0,2.0,283.0,0.89,0.06,0.99,0.1,0.5,0.5,0.7916666666666666,93.33,380.0,,13,12,11128,324824,SAT,508.9355,300,300,184,289,11,116,0.94,0.61,0.96,0.70,0.80,0.80,0.8333333333333334
Random2_7_75,216,7,75,12 states,12 symbols,1423,10,0,704,12,27,0,0,6.5453,13,12,11193,325219,SAT,641.1559,300.0,300.0,116.0,297.0,3.0,184.0,0.97,0.39,0.99,0.6,0.7,0.7,0.9375,100.0,270.0,,13,12,11193,325219,SAT,691.5174,300,300,162,294,6,138,0.96,0.54,0.98,0.70,0.80,0.80,0.875
Random2_0_75,9327,0,75,12 states,12 symbols,1425,11,1,711,12,87,0,0,8.0961,14,13,12320,383950,SAT,876.6007,300.0,300.0,4.0,300.0,0.0,296.0,1.0,0.01,1.0,0.0,0.5,0.5,0.7077205882352942,91.67,725.0,,14,13,12320,383950,SAT,972.6631,300,300,21,296,4,279,0.84,0.07,0.99,0.10,0.50,0.50,0.6209935897435898
Random2_6_75,1871,6,75,12 states,12 symbols,1416,11,0,649,12,49,0,0,7.3768,12,11,9528,255939,SAT,335.7977,300.0,300.0,4.0,300.0,0.0,296.0,1.0,0.01,1.0,0.0,0.5,0.5,0.7840909090909092,100.0,445.45,,12,11,9528,255939,SAT,374.8513,300,300,50,297,3,250,0.94,0.17,0.99,0.30,0.60,0.60,0.7840909090909092
Random2_8_75,7526,8,75,12 states,12 symbols,1410,13,0,688,12,122,0,0,8.8402,13,12,10985,319561,SAT,464.4031,300.0,300.0,6.0,299.0,1.0,294.0,0.86,0.02,1.0,0.0,0.5,0.5,0.8333333333333334,100.0,938.46,,13,12,10985,319561,SAT,675.4327,300,300,120,291,9,180,0.93,0.40,0.97,0.60,0.70,0.70,0.8541666666666666
Random2_3_75,9989,3,75,12 states,12 symbols,1400,11,0,687,12,71,0,0,7.0464,13,12,10972,318468,SAT,600.0505,300.0,300.0,300.0,300.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9791666666666666,100.0,645.45,,13,12,10972,318468,SAT,671.5474,300,300,150,293,7,150,0.96,0.50,0.98,0.70,0.70,0.70,0.8211436170212766
Random2_9_75,3485,9,75,12 states,12 symbols,1400,13,0,699,12,149,0,0,8.3749,13,12,11128,324148,SAT,433.3133,300.0,300.0,53.0,298.0,2.0,247.0,0.96,0.18,0.99,0.3,0.6,0.6,0.875,100.0,1146.15,,13,12,11128,324148,SAT,508.8299,300,300,92,297,3,208,0.97,0.31,0.99,0.50,0.60,0.60,0.875
