File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random2_6_9,1871,6,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.577,13,12,3705,89759,SAT,376.4492,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,395.5527,96,96,4,95,1,92,0.80,0.04,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_2_9,8690,2,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5518,13,12,3705,89759,SAT,307.5654,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5416666666666666,70.83,4337.5,,13,12,3705,89759,SAT,399.4074,96,96,1,95,1,95,0.50,0.01,0.99,0.00,0.50,0.50,0.5263741134751774
Random2_5_9,8737,5,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5588,13,12,3705,89759,SAT,286.2577,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,402.5423,96,96,4,93,3,92,0.57,0.04,0.97,0.10,0.50,0.50,0.5263741134751774
Random2_4_9,8332,4,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.6517,13,12,3705,89759,SAT,336.116,96.0,96.0,1.0,96.0,0.0,95.0,1.0,0.01,1.0,0.0,0.5,0.5,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,380.9048,96,96,8,95,1,88,0.89,0.08,0.99,0.20,0.50,0.50,0.5263741134751774
Random2_1_9,2970,1,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5803,13,12,3705,89759,SAT,372.379,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,395.8311,96,96,7,95,1,89,0.88,0.07,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_3_9,9989,3,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.556,13,12,3705,89759,SAT,370.7597,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,393.6950,96,96,4,95,1,92,0.80,0.04,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_0_9,9327,0,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5285,13,12,3705,89759,SAT,337.7169,96.0,96.0,1.0,96.0,0.0,95.0,1.0,0.01,1.0,0.0,0.5,0.5,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,389.9142,96,96,5,95,1,91,0.83,0.05,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_8_9,7526,8,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5449,13,12,3705,89759,SAT,347.3185,96.0,96.0,2.0,96.0,0.0,94.0,1.0,0.02,1.0,0.0,0.5,0.5,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,379.5417,96,96,6,96,0,90,1.00,0.06,1.00,0.10,0.50,0.50,0.5263741134751774
Random2_9_9,3485,9,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5961,13,12,3705,89759,SAT,336.0463,96.0,96.0,2.0,96.0,0.0,94.0,1.0,0.02,1.0,0.0,0.5,0.5,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,390.8281,96,96,7,95,1,89,0.88,0.07,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_7_9,216,7,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5514,13,12,3705,89759,SAT,306.9357,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5416666666666666,70.83,4337.5,,13,12,3705,89759,SAT,389.9768,96,96,5,94,2,91,0.71,0.05,0.98,0.10,0.50,0.50,0.5263741134751774
