File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random2_5_0,8737,5,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5563,13,12,3705,89759,SAT,273.5291,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,396.8519,96,96,4,93,3,92,0.57,0.04,0.97,0.10,0.50,0.50,0.5263741134751774
Random2_3_0,9989,3,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.6355,13,12,3705,89759,SAT,372.7346,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,387.6986,96,96,4,95,1,92,0.80,0.04,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_2_0,8690,2,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,2.6359,13,12,3705,89759,SAT,336.2965,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,388.8238,96,96,1,95,1,95,0.50,0.01,0.99,0.00,0.50,0.50,0.5263741134751774
Random2_9_0,3485,9,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5824,13,12,3705,89759,SAT,336.063,96.0,96.0,2.0,96.0,0.0,94.0,1.0,0.02,1.0,0.0,0.5,0.5,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,374.5822,96,96,7,95,1,89,0.88,0.07,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_8_0,7526,8,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5346,13,12,3705,89759,SAT,334.9656,96.0,96.0,1.0,96.0,0.0,95.0,1.0,0.01,1.0,0.0,0.5,0.5,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,391.3447,96,96,6,96,0,90,1.00,0.06,1.00,0.10,0.50,0.50,0.5263741134751774
Random2_6_0,1871,6,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.6451,13,12,3705,89759,SAT,486.8404,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,396.8793,96,96,4,95,1,92,0.80,0.04,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_7_0,216,7,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5652,13,12,3705,89759,SAT,286.1127,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,392.7853,96,96,5,94,2,91,0.71,0.05,0.98,0.10,0.50,0.50,0.5263741134751774
Random2_1_0,2970,1,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.6127,13,12,3705,89759,SAT,306.967,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5416666666666666,70.83,4337.5,,13,12,3705,89759,SAT,395.7458,96,96,7,95,1,89,0.88,0.07,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_0_0,9327,0,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.6503,13,12,3705,89759,SAT,349.4383,96.0,96.0,1.0,96.0,0.0,95.0,1.0,0.01,1.0,0.0,0.5,0.5,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,390.6376,96,96,5,95,1,91,0.83,0.05,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_4_0,8332,4,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.6902,13,12,3705,89759,SAT,272.3199,96.0,96.0,1.0,96.0,0.0,95.0,1.0,0.01,1.0,0.0,0.5,0.5,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,390.0792,96,96,8,95,1,88,0.89,0.08,0.99,0.20,0.50,0.50,0.5263741134751774
