File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random2_6_150,1871,6,150,12 states,12 symbols,3045,12,0,1395,12,0,0,0,34.266,13,12,20176,614042,SAT,606.5549,600.0,600.0,158.0,597.0,3.0,442.0,0.98,0.26,0.99,0.4,0.6,0.6,0.9153079710144928,100.0,0.0,,13,12,20176,614042,SAT,749.6840,600,600,258,593,7,342,0.97,0.43,0.99,0.60,0.70,0.70,0.875
Random2_8_150,7526,8,150,12 states,12 symbols,3020,12,0,1474,12,12,0,0,28.9355,13,12,21203,646985,SAT,666.3967,600.0,600.0,213.0,600.0,0.0,387.0,1.0,0.35,1.0,0.5,0.7,0.7,0.9375,100.0,100.0,,13,12,21203,646985,SAT,727.0564,600,600,253,593,7,347,0.97,0.42,0.99,0.60,0.70,0.70,0.9166666666666666
Random2_5_150,8737,5,150,12 states,12 symbols,3042,13,0,1380,12,31,0,0,32.45,13,12,19981,608125,SAT,688.5025,600.0,600.0,263.0,600.0,0.0,337.0,1.0,0.44,1.0,0.6,0.7,0.7,0.9375,100.0,238.46,,13,12,19981,608125,SAT,718.1913,600,600,89,596,4,511,0.96,0.15,0.99,0.30,0.60,0.60,0.8958333333333334
Random2_2_150,8690,2,150,12 states,12 symbols,3018,14,0,1355,12,19,0,0,40.4166,13,12,19656,598038,SAT,541.1543,600.0,600.0,600.0,600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,135.71,,13,12,19656,598038,SAT,669.2128,600,600,600,596,4,0,0.99,1.00,0.99,1.00,1.00,1.00,0.9791666666666666
Random2_9_150,3485,9,150,12 states,12 symbols,3020,15,0,1419,12,28,0,0,43.1703,13,12,20488,625064,SAT,650.518,600.0,600.0,600.0,600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,186.67,,13,12,20488,625064,SAT,710.7072,600,600,600,600,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random2_7_150,216,7,150,12 states,12 symbols,3022,12,0,1400,12,6,0,0,33.3059,13,12,20241,616127,SAT,500.8245,600.0,600.0,184.0,595.0,5.0,416.0,0.97,0.31,0.99,0.5,0.6,0.6,0.9166666666666666,100.0,50.0,,13,12,20241,616127,SAT,624.1796,600,600,333,589,11,267,0.97,0.56,0.98,0.70,0.80,0.80,0.875
Random2_1_150,2970,1,150,12 states,12 symbols,3031,12,0,1459,12,77,0,0,28.015,13,12,21008,640730,SAT,641.4153,600.0,600.0,216.0,599.0,1.0,384.0,1.0,0.36,1.0,0.5,0.7,0.7,0.9166666666666666,100.0,641.67,,13,12,21008,640730,SAT,730.9206,600,600,381,595,5,219,0.99,0.64,0.99,0.80,0.80,0.80,0.9375
Random2_4_150,8332,4,150,12 states,12 symbols,3030,14,0,1461,12,23,0,0,35.5379,13,12,21034,642240,SAT,519.3045,600.0,600.0,247.0,598.0,2.0,353.0,0.99,0.41,1.0,0.6,0.7,0.7,0.9166666666666666,100.0,164.29,,13,12,21034,642240,SAT,751.1022,600,600,451,592,8,149,0.98,0.75,0.99,0.90,0.90,0.90,0.9474734042553192
Random2_3_150,9989,3,150,12 states,12 symbols,3010,13,0,1424,12,27,0,0,33.3554,13,12,20553,626473,SAT,526.0025,600.0,600.0,600.0,600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,207.69,,13,12,20553,626473,SAT,730.9199,600,600,416,595,5,184,0.99,0.69,0.99,0.80,0.80,0.80,0.926418439716312
Random2_0_150,9327,0,150,12 states,12 symbols,3061,12,0,1499,12,20,0,0,35.8775,13,12,21528,657410,SAT,656.3552,600.0,600.0,201.0,598.0,2.0,399.0,0.99,0.34,1.0,0.5,0.7,0.7,0.8958333333333334,100.0,166.67,,13,12,21528,657410,SAT,725.4619,600,600,286,596,4,314,0.99,0.48,0.99,0.60,0.70,0.70,0.875
