File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random3_9_0,3863,9,0,10 states,8 symbols,196,4,16,94,8,367,0,0,0.8032,11,10,2013,43397,SAT,33.9946,84.0,84.0,2.0,84.0,0.0,82.0,1.0,0.02,1.0,0.0,0.5,0.5,0.25,20.0,1835.0,,11,10,2013,43397,SAT,35.3471,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.225
Random3_5_0,6267,5,0,10 states,8 symbols,196,4,16,94,8,367,0,0,0.8256,11,10,2013,43397,SAT,33.5182,84.0,84.0,0.0,83.0,1.0,84.0,0.0,0.0,0.99,0.0,0.5,0.5,0.25,20.0,1835.0,,11,10,2013,43397,SAT,35.2507,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.225
Random3_1_0,9321,1,0,10 states,8 symbols,196,4,16,94,8,367,0,0,0.7924,11,10,2013,43397,SAT,33.2559,84.0,84.0,3.0,82.0,2.0,81.0,0.6,0.04,0.98,0.1,0.5,0.5,0.25,20.0,1835.0,,11,10,2013,43397,SAT,35.3226,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.225
Random3_6_0,6253,6,0,10 states,8 symbols,196,4,16,94,8,367,0,0,0.791,11,10,2013,43397,SAT,33.2787,84.0,84.0,1.0,84.0,0.0,83.0,1.0,0.01,1.0,0.0,0.5,0.5,0.25,20.0,1835.0,,11,10,2013,43397,SAT,35.2487,84,84,1,84,0,83,1.00,0.01,1.00,0.00,0.50,0.50,0.225
Random3_4_0,3551,4,0,10 states,8 symbols,196,4,16,94,8,367,0,0,0.8032,11,10,2013,43397,SAT,35.1183,84.0,84.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.5,0.0,0.225,20.0,1835.0,,11,10,2013,43397,SAT,35.1800,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.225
Random3_0_0,221,0,0,10 states,8 symbols,196,4,16,94,8,367,0,0,0.7875,11,10,2013,43397,SAT,35.3916,84.0,84.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.5,0.0,0.225,20.0,1835.0,,11,10,2013,43397,SAT,35.3611,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.225
Random3_2_0,1564,2,0,10 states,8 symbols,196,4,16,94,8,367,0,0,0.8492,11,10,2013,43397,SAT,33.2369,84.0,84.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,20.0,1835.0,,11,10,2013,43397,SAT,35.2413,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.225
Random3_3_0,7968,3,0,10 states,8 symbols,196,4,16,94,8,367,0,0,0.7903,11,10,2013,43397,SAT,35.2624,84.0,84.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.5,0.0,0.225,20.0,1835.0,,11,10,2013,43397,SAT,35.1134,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.225
Random3_7_0,9675,7,0,10 states,8 symbols,196,4,16,94,8,367,0,0,0.799,11,10,2013,43397,SAT,35.2963,84.0,84.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.5,0.0,0.225,20.0,1835.0,,11,10,2013,43397,SAT,35.2847,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.225
Random3_8_0,1559,8,0,10 states,8 symbols,196,4,16,94,8,367,0,0,0.7923,11,10,2013,43397,SAT,33.294,84.0,84.0,2.0,84.0,0.0,82.0,1.0,0.02,1.0,0.0,0.5,0.5,0.25,20.0,1835.0,,11,10,2013,43397,SAT,35.1396,84,84,1,84,0,83,1.00,0.01,1.00,0.00,0.50,0.50,0.225
