File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random3_2_300,1564,2,300,10 states,8 symbols,5085,12,0,2531,8,17,0,0,151.0958,11,10,28820,767687,SAT,69.1185,1200.0,1200.0,1200.0,1190.0,10.0,0.0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,141.67,,11,10,28820,767687,SAT,70.8068,1200,1200,1200,1190,10,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_7_300,9675,7,300,10 states,8 symbols,5100,13,0,2151,8,25,0,0,169.7599,11,10,24640,654689,SAT,55.5125,1200.0,1200.0,1200.0,1189.0,11.0,0.0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,192.31,,11,10,24640,654689,SAT,59.0061,1200,1200,1200,1185,15,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_1_300,9321,1,300,10 states,8 symbols,5114,15,0,2209,8,7,0,0,192.4958,11,10,25278,672457,SAT,79.9107,1200.0,1200.0,1200.0,1200.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,46.67,,11,10,25278,672457,SAT,76.8846,1200,1200,1200,1183,17,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_9_300,3863,9,300,10 states,8 symbols,5095,13,0,2378,8,13,0,0,194.311,11,10,27137,722335,SAT,81.4282,1200.0,1200.0,566.0,1177.0,23.0,634.0,0.96,0.47,0.98,0.6,0.7,0.7,0.9,100.0,100.0,,11,10,27137,722335,SAT,80.3765,1200,1200,566,1177,23,634,0.96,0.47,0.98,0.60,0.70,0.70,0.9
Random3_5_300,6267,5,300,10 states,8 symbols,5055,12,0,2438,8,12,0,0,147.872,11,10,27797,739973,SAT,87.6608,1200.0,1200.0,1200.0,1196.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975,100.0,100.0,,11,10,27797,739973,SAT,82.7985,1200,1200,1200,1196,4,0,1.00,1.00,1.00,1.00,1.00,1.00,0.975
Random3_4_300,3551,4,300,10 states,8 symbols,5034,14,0,2420,8,9,0,0,248.4981,11,10,27599,735093,SAT,86.1065,1200.0,1200.0,1200.0,1179.0,21.0,0.0,0.98,1.0,0.98,1.0,1.0,1.0,0.95,100.0,64.29,,11,10,27599,735093,SAT,80.0199,1200,1200,1200,1188,12,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_6_300,6253,6,300,10 states,8 symbols,5126,14,0,2450,8,21,0,0,230.0821,11,10,27929,744033,SAT,79.1416,1200.0,1200.0,1200.0,1200.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,150.0,,11,10,27929,744033,SAT,79.9114,1200,1200,1200,1156,44,0,0.96,1.00,0.96,1.00,1.00,1.00,0.925
Random3_3_300,7968,3,300,10 states,8 symbols,5077,15,0,2368,8,24,0,0,278.9226,11,10,27027,719839,SAT,68.7811,1200.0,1200.0,1200.0,1200.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,160.0,,11,10,27027,719839,SAT,81.0127,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_8_300,1559,8,300,10 states,8 symbols,5104,15,0,2434,8,15,0,0,225.918,11,10,27753,739507,SAT,86.3515,1200.0,1200.0,1200.0,1175.0,25.0,0.0,0.98,1.0,0.98,1.0,1.0,1.0,0.95,100.0,100.0,,11,10,27753,739507,SAT,81.8351,1200,1200,1200,1168,32,0,0.97,1.00,0.97,1.00,1.00,1.00,0.975
Random3_0_300,221,0,300,10 states,8 symbols,5081,15,0,2292,8,8,0,0,165.3282,11,10,26191,697191,SAT,83.4443,1200.0,1200.0,1200.0,1200.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,53.33,,11,10,26191,697191,SAT,86.9499,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
