File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random3_5_37,6267,5,37,10 states,8 symbols,500,6,17,185,8,376,0,0,5.1353,12,11,3384,85987,SAT,21.3195,148.0,148.0,2.0,147.0,1.0,146.0,0.67,0.01,0.99,0.0,0.5,0.5,0.2863636363636364,26.09,1634.78,,12,11,3384,85987,SAT,27.9132,148,148,2,147,1,146,0.67,0.01,0.99,0.00,0.50,0.50,0.2625
Random3_2_37,1564,2,37,10 states,8 symbols,491,9,3,241,8,232,0,0,1.851,11,10,3630,85267,SAT,8.6705,148.0,148.0,3.0,148.0,0.0,145.0,1.0,0.02,1.0,0.0,0.5,0.5,0.5570512820512821,75.0,1933.33,,11,10,3630,85267,SAT,8.9843,148,148,1,148,0,147,1.00,0.01,1.00,0.00,0.50,0.50,0.6583333333333333
Random3_1_37,9321,1,37,10 states,8 symbols,510,1,25,187,8,692,0,0,6.1948,14,13,4200,122438,SAT,636.6665,148.0,148.0,0.0,148.0,0.0,148.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2676470588235294,3.85,2661.54,,14,13,4200,122438,SAT,639.2210,148,148,0,148,0,148,0.00,0.00,0.00,0.00,0.50,0.00,0.2676470588235294
Random3_9_37,3863,9,37,10 states,8 symbols,506,17,14,237,8,405,0,0,9.0242,15,14,5370,172463,SAT,739.3665,148.0,148.0,3.0,147.0,1.0,145.0,0.75,0.02,0.99,0.0,0.5,0.5,0.3428571428571428,54.84,1306.45,,15,14,5370,172463,SAT,639.2961,148,148,3,147,1,145,0.75,0.02,0.99,0.00,0.50,0.50,0.36428571428571427
Random3_7_37,9675,7,37,10 states,8 symbols,492,12,9,243,8,463,0,0,3.5506,14,13,4984,147582,SAT,351.7731,148.0,148.0,2.0,146.0,2.0,146.0,0.5,0.01,0.99,0.0,0.5,0.5,0.4313775510204081,57.14,2204.76,,14,13,4984,147582,SAT,351.2852,148,148,2,146,2,146,0.50,0.01,0.99,0.00,0.50,0.50,0.43137755102040815
Random3_3_37,7968,3,37,10 states,8 symbols,503,13,19,245,8,807,0,0,10.3411,17,16,6494,232614,SAT,1253.7783,148.0,148.0,2.0,146.0,2.0,146.0,0.5,0.01,0.99,0.0,0.5,0.5,0.3474206349206349,40.62,2521.88,,17,16,6494,232614,SAT,1243.6986,148,148,2,146,2,146,0.50,0.01,0.99,0.00,0.50,0.50,0.3474206349206349
Random3_8_37,1559,8,37,10 states,8 symbols,504,9,4,204,8,267,0,0,2.5215,10,9,2850,60710,SAT,3.2541,148.0,148.0,3.0,147.0,1.0,145.0,0.75,0.02,0.99,0.0,0.5,0.5,0.6597222222222222,69.23,2053.85,,10,9,2850,60710,SAT,3.6071,148,148,5,146,2,143,0.71,0.03,0.99,0.10,0.50,0.50,0.6333333333333333
Random3_4_37,3551,4,37,10 states,8 symbols,493,20,13,228,8,387,0,0,11.0897,15,14,5235,168359,SAT,673.9559,148.0,148.0,6.0,144.0,4.0,142.0,0.6,0.04,0.97,0.1,0.5,0.5,0.3642857142857142,60.61,1172.73,,15,14,5235,168359,SAT,715.5164,148,148,6,144,4,142,0.60,0.04,0.97,0.10,0.50,0.50,0.45
Random3_0_37,221,0,37,10 states,8 symbols,501,6,15,230,8,384,0,0,4.5224,12,11,3924,101386,SAT,19.37,148.0,148.0,4.0,148.0,0.0,144.0,1.0,0.03,1.0,0.1,0.5,0.5,0.4343023255813953,28.57,1828.57,,12,11,3924,101386,SAT,26.3522,148,148,4,148,0,144,1.00,0.03,1.00,0.10,0.50,0.50,0.42954545454545456
Random3_6_37,6253,6,37,10 states,8 symbols,477,4,23,237,8,591,0,0,11.3549,15,14,5370,170663,SAT,470.9912,148.0,148.0,0.0,148.0,0.0,148.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3022727272727272,14.81,2188.89,,15,14,5370,170663,SAT,467.3844,148,148,0,148,0,148,0.00,0.00,0.00,0.00,0.50,0.00,0.30227272727272725
