File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random3_8_150,1559,8,150,10 states,8 symbols,2517,13,0,1110,41.1402,11,10,13189,344471,SAT,39.8758,600,600,600,586,14,0,0.98,1.0,0.98,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,13189,344471,SAT,41.4963,600,600,600,585,15,0,0.98,1.00,0.97,1.00,1.00,1.00,0.95
Random3_7_150,9675,7,150,10 states,8 symbols,2517,13,0,1249,41.8618,11,10,14718,385893,SAT,50.4654,600,600,272,600,0,328,1.0,0.45,1.0,0.6,0.7,0.7,0.9621794871794872,100.0,0.0,,11,10,14718,385893,SAT,47.5583,600,600,272,600,0,328,1.00,0.45,1.00,0.60,0.70,0.70,0.9621794871794871
Random3_9_150,3863,9,150,10 states,8 symbols,2513,15,0,1157,57.2823,11,10,13706,358961,SAT,28.3701,600,600,415,568,32,185,0.93,0.69,0.95,0.8,0.8,0.8,0.9,100.0,0.0,,11,10,13706,358961,SAT,43.5115,600,600,332,587,13,268,0.96,0.55,0.98,0.70,0.80,0.80,0.925
Random3_0_150,221,0,150,10 states,8 symbols,2517,14,1,1196,63.1784,12,11,15516,442588,SAT,349.5574,600,600,206,582,18,394,0.92,0.34,0.97,0.5,0.7,0.7,0.8829545454545455,93.33,0.0,,12,11,15516,442588,SAT,351.3673,600,600,257,574,26,343,0.91,0.43,0.96,0.60,0.70,0.70,0.8686046511627907
Random3_3_150,7968,3,150,10 states,8 symbols,2514,16,1,1253,55.586,12,11,16200,463399,SAT,227.8425,600,600,600,594,6,0,0.99,1.0,0.99,1.0,1.0,1.0,0.9068181818181816,94.12,0.0,,12,11,16200,463399,SAT,173.6808,600,600,600,574,26,0,0.96,1.00,0.96,1.00,1.00,1.00,0.8590909090909091
Random3_4_150,3551,4,150,10 states,8 symbols,2494,13,0,1170,52.1852,11,10,13849,362351,SAT,47.9872,600,600,332,597,3,268,0.99,0.55,0.99,0.7,0.8,0.8,0.95,100.0,0.0,,11,10,13849,362351,SAT,48.2683,600,600,332,597,3,268,0.99,0.55,0.99,0.70,0.80,0.80,0.95
Random3_5_150,6267,5,150,10 states,8 symbols,2498,12,1,1089,49.9083,11,10,12958,338213,SAT,48.7259,600,600,266,578,22,334,0.92,0.44,0.96,0.6,0.7,0.7,0.875,92.31,0.0,,11,10,12958,338213,SAT,47.3217,600,600,266,578,22,334,0.92,0.44,0.96,0.60,0.70,0.70,0.875
Random3_6_150,6253,6,150,10 states,8 symbols,2546,15,0,1241,62.563,11,10,14630,383993,SAT,50.6257,600,600,415,590,10,185,0.98,0.69,0.98,0.8,0.8,0.8,0.975,100.0,0.0,,11,10,14630,383993,SAT,49.9963,600,600,415,590,10,185,0.98,0.69,0.98,0.80,0.80,0.80,0.975
Random3_2_150,1564,2,150,10 states,8 symbols,2493,12,0,1063,32.3871,11,10,12672,330223,SAT,39.1868,600,600,343,588,12,257,0.97,0.57,0.98,0.7,0.8,0.8,0.875,100.0,0.0,,11,10,12672,330223,SAT,47.1678,600,600,341,576,24,259,0.93,0.57,0.96,0.70,0.80,0.80,0.875
Random3_1_150,9321,1,150,10 states,8 symbols,2508,12,0,1177,24.4236,11,10,13926,364195,SAT,47.3077,600,600,421,584,16,179,0.96,0.7,0.97,0.8,0.8,0.8,0.925,100.0,0.0,,11,10,13926,364195,SAT,46.5084,600,600,421,584,16,179,0.96,0.70,0.97,0.80,0.80,0.80,0.925
