File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random3_8_0,1559,8,0,10 states,8 symbols,196,1,22,91,0.6796,14,13,2856,74798,SAT,638.7269,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.5952,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_3_0,7968,3,0,10 states,8 symbols,196,1,22,91,0.6712,14,13,2856,74798,SAT,638.9072,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.7102,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_9_0,3863,9,0,10 states,8 symbols,196,1,22,91,0.6684,14,13,2856,74798,SAT,638.7113,84,84,1,84,0,83,1.0,0.01,1.0,0.0,0.5,0.5,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.8173,84,84,1,84,0,83,1.00,0.01,1.00,0.00,0.50,0.50,0.19903846153846155
Random3_7_0,9675,7,0,10 states,8 symbols,196,1,22,91,0.6776,14,13,2856,74798,SAT,645.319,84,84,2,84,0,82,1.0,0.02,1.0,0.0,0.5,0.5,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.7631,84,84,1,84,0,83,1.00,0.01,1.00,0.00,0.50,0.50,0.19903846153846155
Random3_2_0,1564,2,0,10 states,8 symbols,196,1,22,91,0.6751,14,13,2856,74798,SAT,636.2518,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.6732,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_5_0,6267,5,0,10 states,8 symbols,196,1,22,91,0.6634,14,13,2856,74798,SAT,636.2823,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,638.7760,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_6_0,6253,6,0,10 states,8 symbols,196,1,22,91,0.6719,14,13,2856,74798,SAT,636.0532,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.7817,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_0_0,221,0,0,10 states,8 symbols,196,1,22,91,0.7305,14,13,2856,74798,SAT,640.3799,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,638.6696,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_4_0,3551,4,0,10 states,8 symbols,196,1,22,91,0.6622,14,13,2856,74798,SAT,638.7205,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.6704,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_1_0,9321,1,0,10 states,8 symbols,196,1,22,91,0.6625,14,13,2856,74798,SAT,642.283,84,84,0,83,1,84,0.0,0.0,0.99,0.0,0.5,0.5,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.6805,84,84,0,82,2,84,0.00,0.00,0.98,0.00,0.50,0.50,0.19903846153846155
