File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random3_0_1200,221,0,1200,10 states,8 symbols,19823,13,0,9139,2718.3861,11,10,101508,2737113,SAT,196.6213,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,101508,2737113,SAT,201.1815,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_3_1200,7968,3,1200,10 states,8 symbols,19863,15,0,9774,4818.4004,11,10,108493,2926827,SAT,252.8178,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,108493,2926827,SAT,232.0569,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_2_1200,1564,2,1200,10 states,8 symbols,19799,13,0,8844,2757.5606,11,10,98263,2649203,SAT,207.3672,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,98263,2649203,SAT,176.8125,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_7_1200,9675,7,1200,10 states,8 symbols,19890,15,0,9649,4596.0634,11,10,107118,2889577,SAT,204.8988,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,107118,2889577,SAT,201.4106,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_9_1200,3863,9,1200,10 states,8 symbols,19843,13,0,9463,2862.6069,11,10,105072,2833665,SAT,168.5129,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,105072,2833665,SAT,164.7211,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_1_1200,9321,1,1200,10 states,8 symbols,19783,13,0,9197,2856.8826,11,10,102146,2754397,SAT,240.5288,4800,4800,4800,4732,68,0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,102146,2754397,SAT,211.3345,4800,4800,4800,4732,68,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_6_1200,6253,6,1200,10 states,8 symbols,19917,15,0,9780,4766.8545,11,10,108559,2928615,SAT,245.8372,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,108559,2928615,SAT,204.0205,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_5_1200,6267,5,1200,10 states,8 symbols,19773,13,0,8861,2919.3097,11,10,98450,2654269,SAT,203.5538,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,98450,2654269,SAT,199.2467,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_8_1200,1559,8,1200,10 states,8 symbols,19744,15,0,9528,4239.8177,11,10,105787,2853519,SAT,191.6168,4800,4800,4800,4751,49,0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,105787,2853519,SAT,187.1235,4800,4800,4800,4751,49,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_4_1200,3551,4,1200,10 states,8 symbols,19696,13,0,8943,3000.1514,11,10,99352,2678705,SAT,171.4388,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,99352,2678705,SAT,171.8383,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
