File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random3_6_300,6253,6,300,10 states,8 symbols,5126,14,0,2450,219.2578,11,10,27929,744033,SAT,77.7902,1200,1200,1200,1156,44,0,0.96,1.0,0.96,1.0,1.0,1.0,0.925,100.0,0.0,,11,10,27929,744033,SAT,78.6475,1200,1200,1200,1156,44,0,0.96,1.00,0.96,1.00,1.00,1.00,0.925
Random3_0_300,221,0,300,10 states,8 symbols,5081,15,0,2292,160.5103,11,10,26191,697191,SAT,83.4644,1200,1200,1200,1200,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,26191,697191,SAT,83.5405,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_4_300,3551,4,300,10 states,8 symbols,5034,14,0,2420,235.3225,11,10,27599,735093,SAT,86.2429,1200,1200,1200,1179,21,0,0.98,1.0,0.98,1.0,1.0,1.0,0.95,100.0,0.0,,11,10,27599,735093,SAT,77.1091,1200,1200,1200,1188,12,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_1_300,9321,1,300,10 states,8 symbols,5114,15,0,2209,180.5175,11,10,25278,672457,SAT,80.8276,1200,1200,1200,1183,17,0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,25278,672457,SAT,77.7048,1200,1200,1200,1183,17,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_8_300,1559,8,300,10 states,8 symbols,5104,15,0,2434,216.7516,11,10,27753,739507,SAT,82.3398,1200,1200,1200,1175,25,0,0.98,1.0,0.98,1.0,1.0,1.0,0.95,100.0,0.0,,11,10,27753,739507,SAT,81.7509,1200,1200,1200,1168,32,0,0.97,1.00,0.97,1.00,1.00,1.00,0.975
Random3_2_300,1564,2,300,10 states,8 symbols,5085,12,0,2531,147.7884,11,10,28820,767687,SAT,70.4406,1200,1200,1200,1190,10,0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,28820,767687,SAT,69.3066,1200,1200,1200,1190,10,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_7_300,9675,7,300,10 states,8 symbols,5100,13,0,2151,158.7331,11,10,24640,654689,SAT,52.7034,1200,1200,1200,1189,11,0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,24640,654689,SAT,58.7491,1200,1200,1200,1185,15,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_5_300,6267,5,300,10 states,8 symbols,5055,12,0,2438,140.0356,11,10,27797,739973,SAT,86.7827,1200,1200,1200,1196,4,0,1.0,1.0,1.0,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,27797,739973,SAT,80.7421,1200,1200,1200,1196,4,0,1.00,1.00,1.00,1.00,1.00,1.00,0.975
Random3_3_300,7968,3,300,10 states,8 symbols,5077,15,0,2368,261.1517,11,10,27027,719839,SAT,80.9912,1200,1200,1200,1200,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,27027,719839,SAT,80.8884,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_9_300,3863,9,300,10 states,8 symbols,5095,13,0,2378,186.7491,11,10,27137,722335,SAT,72.5864,1200,1200,1200,1174,26,0,0.98,1.0,0.98,1.0,1.0,1.0,0.95,100.0,0.0,,11,10,27137,722335,SAT,80.7711,1200,1200,566,1177,23,634,0.96,0.47,0.98,0.60,0.70,0.70,0.9
