File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random6_3_0,3488,3,0,11 states,12 symbols,233,6,20,115,0.9342,15,14,4440,118641,SAT,743.1525,92,92,4,88,4,88,0.5,0.04,0.96,0.1,0.5,0.5,0.284090909090909,23.08,0.0,,15,14,4440,118641,SAT,665.6463,92,92,4,90,2,88,0.67,0.04,0.98,0.10,0.50,0.50,0.24747474747474746
Random6_1_0,5059,1,0,11 states,12 symbols,233,6,20,115,0.9262,15,14,4440,118641,SAT,743.3271,92,92,0,91,1,92,0.0,0.0,0.99,0.0,0.5,0.5,0.284090909090909,23.08,0.0,,15,14,4440,118641,SAT,665.7821,92,92,1,91,1,91,0.50,0.01,0.99,0.00,0.50,0.50,0.24747474747474746
Random6_6_0,9208,6,0,11 states,12 symbols,233,6,20,115,0.9212,15,14,4440,118641,SAT,806.8574,92,92,7,89,3,85,0.7,0.08,0.97,0.1,0.5,0.5,0.284090909090909,23.08,0.0,,15,14,4440,118641,SAT,665.3072,92,92,7,89,3,85,0.70,0.08,0.97,0.10,0.50,0.50,0.24747474747474746
Random6_2_0,5289,2,0,11 states,12 symbols,233,6,20,115,0.9389,15,14,4440,118641,SAT,665.2352,92,92,5,91,1,87,0.83,0.05,0.99,0.1,0.5,0.5,0.2474747474747474,23.08,0.0,,15,14,4440,118641,SAT,664.5145,92,92,5,91,1,87,0.83,0.05,0.99,0.10,0.50,0.50,0.24747474747474746
Random6_4_0,9208,4,0,11 states,12 symbols,233,6,20,115,0.9134,15,14,4440,118641,SAT,679.1206,92,92,7,89,3,85,0.7,0.08,0.97,0.1,0.5,0.5,0.284090909090909,23.08,0.0,,15,14,4440,118641,SAT,665.7101,92,92,7,89,3,85,0.70,0.08,0.97,0.10,0.50,0.50,0.24747474747474746
Random6_8_0,3721,8,0,11 states,12 symbols,233,6,20,115,0.9257,15,14,4440,118641,SAT,718.7549,92,92,8,89,3,84,0.73,0.09,0.97,0.2,0.5,0.5,0.284090909090909,23.08,0.0,,15,14,4440,118641,SAT,665.3667,92,92,7,90,2,85,0.78,0.08,0.98,0.10,0.50,0.50,0.24747474747474746
Random6_9_0,3428,9,0,11 states,12 symbols,233,6,20,115,0.9378,15,14,4440,118641,SAT,670.4383,92,92,5,91,1,87,0.83,0.05,0.99,0.1,0.5,0.5,0.2474747474747474,23.08,0.0,,15,14,4440,118641,SAT,665.5237,92,92,5,91,1,87,0.83,0.05,0.99,0.10,0.50,0.50,0.24747474747474746
Random6_7_0,6380,7,0,11 states,12 symbols,233,6,20,115,0.9284,15,14,4440,118641,SAT,669.9018,92,92,5,91,1,87,0.83,0.05,0.99,0.1,0.5,0.5,0.2474747474747474,23.08,0.0,,15,14,4440,118641,SAT,665.3958,92,92,5,91,1,87,0.83,0.05,0.99,0.10,0.50,0.50,0.24747474747474746
Random6_5_0,3720,5,0,11 states,12 symbols,233,6,20,115,0.9376,15,14,4440,118641,SAT,744.3571,92,92,3,91,1,89,0.75,0.03,0.99,0.1,0.5,0.5,0.284090909090909,23.08,0.0,,15,14,4440,118641,SAT,665.4849,92,92,3,91,1,89,0.75,0.03,0.99,0.10,0.50,0.50,0.24747474747474746
Random6_0_0,6046,0,0,11 states,12 symbols,233,6,20,115,0.9125,15,14,4440,118641,SAT,718.996,92,92,8,90,2,84,0.8,0.09,0.98,0.2,0.5,0.5,0.284090909090909,23.08,0.0,,15,14,4440,118641,SAT,668.6837,92,92,9,90,2,83,0.82,0.10,0.98,0.20,0.50,0.50,0.24747474747474746
