File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random6_2_150,5289,2,150,11 states,12 symbols,2750,14,0,1345,49.6199,12,11,17880,503883,SAT,275.9128,600,600,431,579,21,169,0.95,0.72,0.96,0.8,0.8,0.8,0.8863636363636364,100.0,0.0,,12,11,17880,503883,SAT,141.9774,600,600,351,591,9,249,0.97,0.58,0.98,0.70,0.80,0.80,0.9090909090909091
Random6_9_150,3428,9,150,11 states,12 symbols,2751,15,0,1082,56.6392,12,11,14724,410806,SAT,113.3075,600,600,393,589,11,207,0.97,0.66,0.98,0.8,0.8,0.8,0.8863636363636364,100.0,0.0,,12,11,14724,410806,SAT,112.3345,600,600,393,589,11,207,0.97,0.66,0.98,0.80,0.80,0.80,0.8863636363636364
Random6_3_150,3488,3,150,11 states,12 symbols,2775,14,0,1072,58.0071,12,11,14604,406968,SAT,71.6797,600,600,329,597,3,271,0.99,0.55,0.99,0.7,0.8,0.8,0.9090909090909092,100.0,0.0,,12,11,14604,406968,SAT,170.1226,600,600,336,593,7,264,0.98,0.56,0.99,0.70,0.80,0.80,0.9090909090909091
Random6_7_150,6380,7,150,11 states,12 symbols,2752,14,0,1355,50.3173,12,11,18000,507433,SAT,350.361,600,600,312,591,9,288,0.97,0.52,0.98,0.7,0.8,0.8,0.8636363636363636,100.0,0.0,,12,11,18000,507433,SAT,345.1086,600,600,312,586,14,288,0.96,0.52,0.98,0.70,0.70,0.70,0.8409090909090909
Random6_5_150,3720,5,150,11 states,12 symbols,2792,14,0,1228,55.0821,12,11,16476,462348,SAT,159.7909,600,600,600,574,26,0,0.96,1.0,0.96,1.0,1.0,1.0,0.9318181818181818,100.0,0.0,,12,11,16476,462348,SAT,340.9432,600,600,504,585,15,96,0.97,0.84,0.97,0.90,0.90,0.90,0.9090909090909091
Random6_4_150,9208,4,150,11 states,12 symbols,2763,13,0,1213,55.8719,12,11,16296,456735,SAT,155.3678,600,600,298,582,18,302,0.94,0.5,0.97,0.7,0.7,0.7,0.8863636363636364,100.0,0.0,,12,11,16296,456735,SAT,164.1394,600,600,481,590,10,119,0.98,0.80,0.98,0.90,0.90,0.90,0.9318181818181818
Random6_6_150,9208,6,150,11 states,12 symbols,2763,13,0,1213,55.0695,12,11,16296,456735,SAT,127.6489,600,600,298,588,12,302,0.96,0.5,0.98,0.7,0.7,0.7,0.9090909090909092,100.0,0.0,,12,11,16296,456735,SAT,163.8029,600,600,481,590,10,119,0.98,0.80,0.98,0.90,0.90,0.90,0.9318181818181818
Random6_8_150,3721,8,150,11 states,12 symbols,2778,14,0,1381,44.1217,12,11,18312,516663,SAT,330.6746,600,600,399,586,14,201,0.97,0.67,0.98,0.8,0.8,0.8,0.8863636363636364,100.0,0.0,,12,11,18312,516663,SAT,261.4383,600,600,399,593,7,201,0.98,0.67,0.99,0.80,0.80,0.80,0.9318181818181818
Random6_0_150,6046,0,150,11 states,12 symbols,2783,10,0,1303,31.696,12,11,17376,487821,SAT,348.4984,600,600,235,592,8,365,0.97,0.39,0.99,0.6,0.7,0.7,0.8636363636363636,100.0,0.0,,12,11,17376,487821,SAT,349.6079,600,600,374,585,15,226,0.96,0.62,0.97,0.80,0.80,0.80,0.8863636363636364
Random6_1_150,5059,1,150,11 states,12 symbols,2783,14,0,1308,53.5016,12,11,17436,490748,SAT,141.9428,600,600,483,593,7,117,0.99,0.81,0.99,0.9,0.9,0.9,0.9656448202959832,100.0,0.0,,12,11,17436,490748,SAT,175.6541,600,600,341,594,6,259,0.98,0.57,0.99,0.70,0.80,0.80,0.9090909090909091
