File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random6_1_1200,5059,1,1200,11 states,12 symbols,22242,14,0,8171,4942.7769,12,11,99792,2927113,SAT,530.1753,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,12,11,99792,2927113,SAT,525.4563,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random6_7_1200,6380,7,1200,11 states,12 symbols,22224,11,0,10013,3015.9414,12,11,121896,3580159,SAT,510.3673,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,12,11,121896,3580159,SAT,501.8898,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random6_2_1200,5289,2,1200,11 states,12 symbols,22228,14,0,7377,4208.8058,12,11,90264,2645243,SAT,459.5903,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,12,11,90264,2645243,SAT,491.5683,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random6_3_1200,3488,3,1200,11 states,12 symbols,22249,14,0,8469,4396.4362,12,11,103368,3032903,SAT,458.9075,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,12,11,103368,3032903,SAT,538.0600,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random6_5_1200,3720,5,1200,11 states,12 symbols,22288,11,0,10059,2412.337,12,11,122448,3596489,SAT,497.9693,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,12,11,122448,3596489,SAT,514.8061,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random6_9_1200,3428,9,1200,11 states,12 symbols,22093,11,0,9639,2937.3392,12,11,117408,3447389,SAT,490.4852,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,12,11,117408,3447389,SAT,402.4782,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random6_4_1200,9208,4,1200,11 states,12 symbols,22190,11,0,9643,2684.6073,12,11,117456,3448809,SAT,466.2863,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,12,11,117456,3448809,SAT,456.5627,4800,4800,4800,4753,47,0,0.99,1.00,0.99,1.00,1.00,1.00,0.9772727272727273
Random6_0_1200,6046,0,1200,11 states,12 symbols,22239,11,0,9546,3280.7886,12,11,116292,3414374,SAT,458.078,4800,4800,4800,4749,51,0,0.99,1.0,0.99,1.0,1.0,1.0,0.9772727272727272,100.0,0.0,,12,11,116292,3414374,SAT,470.6964,4800,4800,4800,4749,51,0,0.99,1.00,0.99,1.00,1.00,1.00,0.9772727272727273
Random6_6_1200,9208,6,1200,11 states,12 symbols,22190,11,0,9643,2742.942,12,11,117456,3448809,SAT,444.7936,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,12,11,117456,3448809,SAT,455.0292,4800,4800,4800,4753,47,0,0.99,1.00,0.99,1.00,1.00,1.00,0.9772727272727273
Random6_8_1200,3721,8,1200,11 states,12 symbols,22151,14,0,7549,5003.8142,12,11,92328,2706303,SAT,531.226,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,12,11,92328,2706303,SAT,456.4027,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
