File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random6_2_600,5289,2,600,11 states,12 symbols,11230,14,0,3760,865.88,12,11,46860,1361208,SAT,396.2476,2400,2400,2400,2400,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,12,11,46860,1361208,SAT,422.5130,2400,2400,1929,2371,29,471,0.99,0.80,0.99,0.90,0.90,0.90,0.9545454545454546
Random6_1_600,5059,1,600,11 states,12 symbols,11292,15,0,4396,1191.7893,12,11,54492,1587276,SAT,467.8008,2400,2400,1632,2394,6,768,1.0,0.68,1.0,0.8,0.8,0.8,0.9545454545454546,100.0,0.0,,12,11,54492,1587276,SAT,444.8137,2400,2400,1965,2358,42,435,0.98,0.82,0.98,0.90,0.90,0.90,0.9545454545454546
Random6_6_600,9208,6,600,11 states,12 symbols,11267,11,0,4853,691.2357,12,11,59976,1748359,SAT,406.6212,2400,2400,2400,2380,20,0,0.99,1.0,0.99,1.0,1.0,1.0,0.9772727272727272,100.0,0.0,,12,11,59976,1748359,SAT,417.3058,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random6_3_600,3488,3,600,11 states,12 symbols,11290,14,0,4539,1045.8993,12,11,56208,1637753,SAT,439.5436,2400,2400,2400,2400,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,12,11,56208,1637753,SAT,436.3801,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random6_9_600,3428,9,600,11 states,12 symbols,11207,14,0,4036,909.7944,12,11,50172,1459188,SAT,412.9965,2400,2400,1971,2400,0,429,1.0,0.82,1.0,0.9,0.9,0.9,0.9772727272727272,100.0,0.0,,12,11,50172,1459188,SAT,416.5284,2400,2400,1971,2400,0,429,1.00,0.82,1.00,0.90,0.90,0.90,0.9772727272727273
Random6_4_600,9208,4,600,11 states,12 symbols,11267,11,0,4853,678.394,12,11,59976,1748359,SAT,408.2163,2400,2400,2400,2380,20,0,0.99,1.0,0.99,1.0,1.0,1.0,0.9772727272727272,100.0,0.0,,12,11,59976,1748359,SAT,410.3326,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random6_0_600,6046,0,600,11 states,12 symbols,11286,11,0,4650,662.3995,12,11,57540,1676294,SAT,436.1387,2400,2400,1934,2384,16,466,0.99,0.81,0.99,0.9,0.9,0.9,0.9772727272727272,100.0,0.0,,12,11,57540,1676294,SAT,441.5862,2400,2400,1934,2384,16,466,0.99,0.81,0.99,0.90,0.90,0.90,0.9772727272727273
Random6_7_600,6380,7,600,11 states,12 symbols,11295,14,0,4215,928.5729,12,11,52320,1522733,SAT,422.2702,2400,2400,2400,2367,33,0,0.99,1.0,0.99,1.0,1.0,1.0,0.9772727272727272,100.0,0.0,,12,11,52320,1522733,SAT,402.0273,2400,2400,2400,2367,33,0,0.99,1.00,0.99,1.00,1.00,1.00,0.9772727272727273
Random6_8_600,3721,8,600,11 states,12 symbols,11254,11,0,4731,750.3758,12,11,58512,1705049,SAT,446.3513,2400,2400,1563,2382,18,837,0.99,0.65,0.99,0.8,0.8,0.8,0.9318181818181818,100.0,0.0,,12,11,58512,1705049,SAT,423.9290,2400,2400,1605,2394,6,795,1.00,0.67,1.00,0.80,0.80,0.80,0.9545454545454546
Random6_5_600,3720,5,600,11 states,12 symbols,11310,11,0,5126,770.5079,12,11,63252,1845274,SAT,430.8927,2400,2400,1893,2400,0,507,1.0,0.79,1.0,0.9,0.9,0.9,0.9772727272727272,100.0,0.0,,12,11,63252,1845274,SAT,447.5256,2400,2400,1893,2400,0,507,1.00,0.79,1.00,0.90,0.90,0.90,0.9772727272727273
