File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random1_8_50,7796,8,50,7 states,6 symbols,537,8,0,240,6,21,0,0,1.317,8,7,2312,41725,SAT,0.5726,200,200,200,192,8,0,0.96,1.0,0.96,1.0,1.0,1.0,0.9047619047619048,100.0,262.5,,8,7,2312,41725,SAT,0.7886,200,200,200,189,11,0,0.95,1.00,0.94,1.00,1.00,1.00,0.9047619047619048
Random1_9_50,509,9,50,7 states,6 symbols,552,8,0,276,6,27,0,0,1.3594,8,7,2600,47377,SAT,0.552,200,200,200,194,6,0,0.97,1.0,0.97,1.0,1.0,1.0,0.9523809523809524,100.0,337.5,,8,7,2600,47377,SAT,1.0077,200,200,200,200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random1_5_50,6644,5,50,7 states,6 symbols,563,8,0,226,6,22,0,0,1.6788,8,7,2200,39527,SAT,0.4828,200,200,200,195,5,0,0.98,1.0,0.97,1.0,1.0,1.0,0.9523809523809524,100.0,275.0,,8,7,2200,39527,SAT,0.8736,200,200,200,196,4,0,0.98,1.00,0.98,1.00,1.00,1.00,0.9523809523809523
Random1_3_50,9917,3,50,7 states,6 symbols,546,9,0,271,6,15,0,0,1.546,8,7,2560,46720,SAT,0.5685,200,200,200,200,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,166.67,,8,7,2560,46720,SAT,0.8860,200,200,200,200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random1_7_50,1335,7,50,7 states,6 symbols,552,8,0,212,6,22,0,0,1.7281,8,7,2088,37329,SAT,0.4425,200,200,200,196,4,0,0.98,1.0,0.98,1.0,1.0,1.0,0.9523809523809524,100.0,275.0,,8,7,2088,37329,SAT,0.7042,200,200,200,193,7,0,0.97,1.00,0.96,1.00,1.00,1.00,0.9523809523809523
Random1_4_50,7794,4,50,7 states,6 symbols,551,7,0,258,6,9,0,0,1.4525,8,7,2456,44423,SAT,0.5168,200,200,200,200,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,128.57,,8,7,2456,44423,SAT,0.8204,200,200,200,200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random1_1_50,9563,1,50,7 states,6 symbols,544,7,0,262,6,21,0,0,1.716,8,7,2488,45051,SAT,0.5171,200,200,200,200,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,300.0,,8,7,2488,45051,SAT,0.8689,200,200,200,200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random1_2_50,1249,2,50,7 states,6 symbols,554,9,0,277,6,14,0,0,1.5221,8,7,2608,47662,SAT,0.4997,200,200,200,186,14,0,0.93,1.0,0.93,1.0,1.0,1.0,0.9047619047619048,100.0,155.56,,8,7,2608,47662,SAT,0.8471,200,200,200,186,14,0,0.93,1.00,0.93,1.00,1.00,1.00,0.9047619047619048
Random1_0_50,8580,0,50,7 states,6 symbols,560,8,0,225,6,10,0,0,1.6113,8,7,2192,39370,SAT,0.4964,200,200,200,200,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,125.0,,8,7,2192,39370,SAT,0.8782,200,200,200,200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random1_6_50,4424,6,50,7 states,6 symbols,534,6,1,245,6,8,0,0,1.3191,8,7,2352,42382,SAT,0.6188,200,200,28,199,1,172,0.97,0.14,0.99,0.2,0.6,0.6,0.7142857142857143,85.71,114.29,,8,7,2352,42382,SAT,0.8595,200,200,67,198,2,133,0.97,0.34,0.99,0.50,0.70,0.70,0.7142857142857143
