File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random1_9_25,509,9,25,7 states,6 symbols,260,10,0,127,6,35,0,0,0.5845,8,7,1408,24240,SAT,0.3941,100,100,100,100,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809524,100.0,350.0,,8,7,1408,24240,SAT,0.6988,100,100,100,100,0,0,1.00,1.00,1.00,1.00,1.00,1.00,0.9523809523809523
Random1_5_25,6644,5,25,7 states,6 symbols,271,7,0,129,6,29,0,0,0.3677,8,7,1424,24170,SAT,0.3481,100,100,100,91,9,0,0.92,1.0,0.91,1.0,1.0,1.0,0.8571428571428571,100.0,414.29,,8,7,1424,24170,SAT,0.5512,100,100,100,89,11,0,0.90,1.00,0.89,0.90,0.90,0.90,0.8571428571428571
Random1_2_25,1249,2,25,7 states,6 symbols,256,5,3,116,6,8,0,0,0.3409,10,9,1770,36033,SAT,5.1404,100,100,3,100,0,97,1.0,0.03,1.0,0.1,0.5,0.5,0.6349206349206349,62.5,100.0,,10,9,1770,36033,SAT,8.1165,100,100,9,100,0,91,1.00,0.09,1.00,0.20,0.50,0.50,0.5502645502645502
Random1_6_25,4424,6,25,7 states,6 symbols,240,6,0,119,6,3,0,0,0.2649,7,6,1134,16895,SAT,0.2737,100,100,0,100,0,100,0.0,0.0,0.0,0.0,0.5,0.0,0.7222222222222222,100.0,50.0,,7,6,1134,16895,SAT,0.4051,100,100,14,100,0,86,1.00,0.14,1.00,0.20,0.60,0.60,0.7222222222222222
Random1_7_25,1335,7,25,7 states,6 symbols,253,6,2,118,6,10,0,0,0.4991,7,6,1127,16971,SAT,0.2284,100,100,9,100,0,91,1.0,0.09,1.0,0.2,0.5,0.5,0.7738095238095238,75.0,125.0,,7,6,1127,16971,SAT,0.3447,100,100,25,100,0,75,1.00,0.25,1.00,0.40,0.60,0.60,0.7738095238095238
Random1_4_25,7794,4,25,7 states,6 symbols,256,8,0,119,6,30,0,0,0.4488,8,7,1344,22728,SAT,0.3423,100,100,100,93,7,0,0.93,1.0,0.93,1.0,1.0,1.0,0.9047619047619048,100.0,375.0,,8,7,1344,22728,SAT,0.5212,100,100,100,89,11,0,0.90,1.00,0.89,0.90,0.90,0.90,0.9047619047619048
Random1_0_25,8580,0,25,7 states,6 symbols,251,7,2,109,6,27,0,0,0.4548,9,8,1476,27448,SAT,0.6643,100,100,4,100,0,96,1.0,0.04,1.0,0.1,0.5,0.5,0.6696428571428572,77.78,300.0,,9,8,1476,27448,SAT,0.9675,100,100,20,100,0,80,1.00,0.20,1.00,0.30,0.60,0.60,0.6696428571428572
Random1_3_25,9917,3,25,7 states,6 symbols,250,9,1,89,6,14,0,0,0.571,8,7,1104,18274,SAT,0.3524,100,100,74,100,0,26,1.0,0.74,1.0,0.9,0.9,0.9,0.7619047619047619,90.0,140.0,,8,7,1104,18274,SAT,0.5040,100,100,92,99,1,8,0.99,0.92,0.99,1.00,1.00,1.00,0.7619047619047619
Random1_1_25,9563,1,25,7 states,6 symbols,249,8,0,123,6,28,0,0,0.394,8,7,1376,23356,SAT,0.3482,100,100,100,95,5,0,0.95,1.0,0.95,1.0,1.0,1.0,0.8571428571428571,100.0,350.0,,8,7,1376,23356,SAT,0.5212,100,100,100,91,9,0,0.92,1.00,0.91,1.00,1.00,1.00,0.8571428571428571
Random1_8_25,7796,8,25,7 states,6 symbols,257,9,0,104,6,35,0,0,0.3933,8,7,1224,20501,SAT,0.453,100,100,100,94,6,0,0.94,1.0,0.94,1.0,1.0,1.0,0.9047619047619048,100.0,388.89,,8,7,1224,20501,SAT,0.4821,100,100,100,96,4,0,0.96,1.00,0.96,1.00,1.00,1.00,0.9047619047619048
