File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random1_2_12,1249,2,12,7 states,6 symbols,92,7,2,33,6,13,0,0,0.1059,8,7,656,9354,SAT,0.2986,48,48,0,48,0,48,0.0,0.0,0.0,0.0,0.5,0.0,0.6190476190476191,77.78,144.44,,8,7,656,9354,SAT,0.3929,48,48,2,48,0,46,1.00,0.04,1.00,0.10,0.50,0.50,0.6190476190476191
Random1_7_12,1335,7,12,7 states,6 symbols,95,6,0,41,6,9,0,0,0.0916,7,6,588,7535,SAT,0.1807,48,48,21,47,1,27,0.95,0.44,0.98,0.6,0.7,0.7,0.7222222222222222,100.0,150.0,,7,6,588,7535,SAT,0.2575,48,48,31,47,1,17,0.97,0.65,0.98,0.80,0.80,0.80,0.7222222222222222
Random1_5_12,6644,5,12,7 states,6 symbols,98,9,3,39,6,66,0,0,0.1451,7,6,574,7883,SAT,0.2234,48,48,1,48,0,47,1.0,0.02,1.0,0.0,0.5,0.5,0.7450980392156863,75.0,550.0,,7,6,574,7883,SAT,0.3028,48,48,8,48,0,40,1.00,0.17,1.00,0.30,0.60,0.60,0.7450980392156863
Random1_6_12,4424,6,12,7 states,6 symbols,96,7,1,28,6,17,0,0,1.0241,7,6,497,6171,SAT,0.1705,48,48,36,45,3,12,0.92,0.75,0.94,0.8,0.8,0.8,0.7738095238095238,87.5,212.5,,7,6,497,6171,SAT,0.2130,48,48,43,42,6,5,0.88,0.90,0.88,0.90,0.90,0.90,0.7738095238095238
Random1_3_12,9917,3,12,7 states,6 symbols,98,6,3,48,6,39,0,0,0.1173,8,7,776,11709,SAT,0.2424,48,48,4,48,0,44,1.0,0.08,1.0,0.2,0.5,0.5,0.5238095238095238,66.67,433.33,,8,7,776,11709,SAT,0.3345,48,48,10,48,0,38,1.00,0.21,1.00,0.30,0.60,0.60,0.6190476190476191
Random1_4_12,7794,4,12,7 states,6 symbols,93,4,8,41,6,99,0,0,0.1753,7,6,588,8123,SAT,0.2168,48,48,0,48,0,48,0.0,0.0,0.0,0.0,0.5,0.0,0.5674603174603174,33.33,825.0,,7,6,588,8123,SAT,0.3289,48,48,2,48,0,46,1.00,0.04,1.00,0.10,0.50,0.50,0.5674603174603174
Random1_1_12,9563,1,12,7 states,6 symbols,90,4,4,39,6,73,0,0,0.1232,8,7,704,10168,SAT,0.305,48,48,0,48,0,48,0.0,0.0,0.0,0.0,0.5,0.0,0.4285714285714285,50.0,912.5,,8,7,704,10168,SAT,0.4152,48,48,2,48,0,46,1.00,0.04,1.00,0.10,0.50,0.50,0.42857142857142855
Random1_0_12,8580,0,12,7 states,6 symbols,96,5,0,48,6,11,0,0,0.0933,7,6,637,8277,SAT,0.2044,48,48,30,46,2,18,0.94,0.62,0.96,0.8,0.8,0.8,0.7222222222222222,100.0,220.0,,7,6,637,8277,SAT,0.2672,48,48,32,46,2,16,0.94,0.67,0.96,0.80,0.80,0.80,0.7222222222222222
Random1_8_12,7796,8,12,7 states,6 symbols,97,6,3,35,6,81,0,0,0.1242,8,7,672,9668,SAT,0.2689,48,48,0,48,0,48,0.0,0.0,0.0,0.0,0.5,0.0,0.4880952380952381,66.67,900.0,,8,7,672,9668,SAT,0.3923,48,48,1,48,0,47,1.00,0.02,1.00,0.00,0.50,0.50,0.4880952380952381
Random1_9_12,509,9,12,7 states,6 symbols,101,7,3,44,6,11,0,0,0.0957,8,7,744,11209,SAT,0.2841,48,48,1,48,0,47,1.0,0.02,1.0,0.0,0.5,0.5,0.6190476190476191,70.0,110.0,,8,7,744,11209,SAT,0.3767,48,48,4,48,0,44,1.00,0.08,1.00,0.20,0.50,0.50,0.6190476190476191
