File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
openSSL_6_150,9758,6,150,6 states,20 symbols,1508,10,0,681,10.6765,6,5,5856,80315,SAT,0.6166,600.0,600.0,224.0,558.0,42.0,376.0,0.84,0.37,0.93,0.5,0.7,0.7,0.7857142857142857,100.0,0.0,,6,5,5856,80315,SAT,0.6155,600,600,332,547,53,268,0.86,0.55,0.91,0.70,0.70,0.70,0.7857142857142857
openSSL_1_150,9292,1,150,6 states,20 symbols,1506,10,0,662,9.0906,6,5,5742,78643,SAT,0.493,600.0,600.0,232.0,568.0,32.0,368.0,0.88,0.39,0.95,0.5,0.7,0.7,0.8119047619047619,100.0,0.0,,6,5,5742,78643,SAT,0.5153,600,600,328,595,5,272,0.98,0.55,0.99,0.70,0.80,0.80,0.838095238095238
openSSL_2_150,180,2,150,6 states,20 symbols,1482,10,0,655,9.4728,6,5,5700,78027,SAT,0.4955,600.0,600.0,205.0,599.0,1.0,395.0,1.0,0.34,1.0,0.5,0.7,0.7,0.838095238095238,100.0,0.0,,6,5,5700,78027,SAT,0.5347,600,600,342,595,5,258,0.99,0.57,0.99,0.70,0.80,0.80,0.838095238095238
openSSL_0_150,5989,0,150,6 states,20 symbols,1504,10,0,658,10.8871,6,5,5718,78291,SAT,0.4917,600.0,600.0,242.0,599.0,1.0,358.0,1.0,0.4,1.0,0.6,0.7,0.7,0.838095238095238,100.0,0.0,,6,5,5718,78291,SAT,0.5049,600,600,331,600,0,269,1.00,0.55,1.00,0.70,0.80,0.80,0.8642857142857143
openSSL_8_150,7727,8,150,6 states,20 symbols,1499,11,1,410,12.9173,6,5,4230,56611,SAT,0.3737,600.0,600.0,230.0,570.0,30.0,370.0,0.88,0.38,0.95,0.5,0.7,0.7,0.8119047619047619,91.67,0.0,,6,5,4230,56611,SAT,0.4357,600,600,327,555,45,273,0.88,0.55,0.93,0.70,0.70,0.70,0.8119047619047619
openSSL_9_150,8768,9,150,6 states,20 symbols,1481,11,0,477,12.288,6,5,4632,62435,SAT,0.4321,600.0,600.0,235.0,563.0,37.0,365.0,0.86,0.39,0.94,0.5,0.7,0.7,0.7595238095238095,100.0,0.0,,6,5,4632,62435,SAT,0.4375,600,600,341,539,61,259,0.85,0.57,0.90,0.70,0.70,0.70,0.7595238095238095
openSSL_5_150,3796,5,150,6 states,20 symbols,1486,10,0,632,9.2468,6,5,5562,76003,SAT,0.6047,600.0,600.0,226.0,567.0,33.0,374.0,0.87,0.38,0.94,0.5,0.7,0.7,0.6285714285714286,100.0,0.0,,6,5,5562,76003,SAT,0.4411,600,600,330,501,99,270,0.77,0.55,0.83,0.60,0.70,0.70,0.6285714285714286
openSSL_3_150,6240,3,150,6 states,20 symbols,1511,10,0,645,8.5298,6,5,5640,77147,SAT,3.8859,600.0,600.0,222.0,600.0,0.0,378.0,1.0,0.37,1.0,0.5,0.7,0.7,0.8642857142857143,100.0,0.0,,6,5,5640,77147,SAT,0.5236,600,600,324,592,8,276,0.98,0.54,0.99,0.70,0.80,0.80,0.838095238095238
openSSL_7_150,312,7,150,6 states,20 symbols,1516,10,0,663,10.6177,6,5,5748,78731,SAT,0.4465,600.0,600.0,224.0,593.0,7.0,376.0,0.97,0.37,0.99,0.5,0.7,0.7,0.6285714285714286,100.0,0.0,,6,5,5748,78731,SAT,0.5216,600,600,336,539,61,264,0.85,0.56,0.90,0.70,0.70,0.70,0.6285714285714286
openSSL_4_150,6940,4,150,6 states,20 symbols,1511,10,0,579,11.062,6,5,5244,71339,SAT,0.4235,600.0,600.0,227.0,594.0,6.0,373.0,0.97,0.38,0.99,0.5,0.7,0.7,0.6547619047619048,100.0,0.0,,6,5,5244,71339,SAT,0.4603,600,600,340,548,52,260,0.87,0.57,0.91,0.70,0.70,0.70,0.6547619047619048
